Calibrated,Energy Transfer,RIXS
11559.35,-0.65,9.84167778006742e-06
11559.6,-0.4,1.60477899542211e-05
11559.85,-0.15,2.369610270806353e-05
11560.1,0.1,3.388340156460708e-05
11560.35,0.35,3.6865543987967086e-05
11560.6,0.6,3.066727120757262e-05
11560.85,0.85,2.461455150748744e-05
11561.1,1.1,1.4545608952121366e-05
11561.35,1.35,8.266579354299107e-06
11561.6,1.6,3.7265665797296486e-06
11561.85,1.85,1.357502001808922e-06
11562.1,2.1,7.693077622991256e-07
11562.35,2.35,4.86334566083384e-07
11562.6,2.6,4.86139041599566e-07
11562.85,2.85,4.4610572413665565e-07
11563.1,3.1,5.673142694126839e-07
11563.35,3.35,1.0330454633990778e-06
11563.6,3.6,1.1534981429894106e-06
11563.85,3.85,1.417145877919442e-06
11564.1,4.1,1.4770893327441162e-06
11564.35,4.35,1.8642825033196387e-06
11564.6,4.6,2.225751049340449e-06
11564.85,4.85,2.3689754120599884e-06
11565.1,5.1,2.6293770835790793e-06
11565.35,5.35,2.833153333658201e-06
11565.6,5.6,3.156519669973728e-06
11565.85,5.85,2.714276315597577e-06
11566.1,6.1,2.6115974035944004e-06
11566.35,6.35,1.9427337145084812e-06
11566.6,6.6,2.1057559218311006e-06
11566.85,6.85,1.7434000550103535e-06
11567.1,7.1,1.5594871012999074e-06
11567.35,7.35,1.537791634089765e-06
11567.6,7.6,1.6389621363325127e-06
11567.85,7.85,1.5379975239858809e-06
11568.1,8.1,1.6805552068459746e-06
11568.35,8.35,1.7610739976574072e-06
11568.6,8.6,1.4786729181986798e-06
11568.85,8.85,1.3585947053252693e-06
11569.1,9.1,1.3166265709988245e-06
11569.35,9.35,1.417335716617087e-06
11569.6,9.6,1.355684730052819e-06
11569.85,9.85,1.3558662382507107e-06
11570.1,10.1,1.2150219481564713e-06
11570.35,10.35,1.0330454633990778e-06
11570.6,10.6,1.1136209201991397e-06
11570.85,10.85,1.1934923836575535e-06
11571.1,11.1,1.2754312901274978e-06
11571.35,11.35,1.0932268201092838e-06
11571.6,11.6,9.516396954429013e-07
11571.85,11.85,1.032907041120718e-06
11572.1,12.1,1.1952519891018951e-06
11572.35,12.35,1.1743638794827292e-06
11572.6,12.6,1.2968921762223574e-06
11572.85,12.85,9.922679243277851e-07
11573.1,13.1,7.287202748927202e-07
11573.35,13.35,1.072981878996149e-06
11700.1,140.1,1.0903060965717223e-06
11700.3,140.3,8.479025877825474e-07
11700.5,140.5,9.106564286758505e-07
11700.7,140.7,1.029183611199455e-06
11700.9,140.9,1.0099474164817925e-06
11701.1,141.1,9.317664963991681e-07
11701.3,141.3,1.01537505273858e-06
11701.5,141.5,8.572919209625836e-07
11701.7,141.7,1.1056666809720824e-06
11701.9,141.9,1.088731001438604e-06
11702.1,142.1,1.0226571742264213e-06
11702.3,142.3,1.2389240192677464e-06
11702.5,142.5,8.488095567225474e-07
11702.7,142.7,1.0333224192873884e-06
11702.9,142.9,9.558652215394587e-07
11703.1,143.1,1.042546016754655e-06
11703.3,143.3,1.0667391392826524e-06
11703.5,143.5,1.1647259199659197e-06
11703.7,143.7,8.935300464099505e-07
11703.9,143.9,9.275402342756927e-07
11704.1,144.1,1.067548335365838e-06
11704.3,144.3,9.254414476415005e-07
11704.5,144.5,1.0067185983126752e-06
11704.7,144.7,1.0458727848615547e-06
11704.9,144.9,7.653100270919749e-07
11705.1,145.1,1.0869664987263167e-06
11701.65,141.9,1.4524729077490883e-06
11701.9,142.15,4.02405704066753e-06
11702.15,142.4,7.497409985641324e-06
11702.4,142.65,1.5030103344447739e-05
11702.65,142.9,2.8081159226574503e-05
11702.9,143.15,4.0902321083084385e-05
11703.15,143.4,4.462953944309573e-05
11703.4,143.65,4.008563580355525e-05
11703.65,143.9,2.9337637882356616e-05
11703.9,144.15,1.6136066209525028e-05
11704.15,144.4,9.394415977296556e-06
11704.4,144.65,4.243944277329367e-06
11704.65,144.9,1.5890712577689693e-06
11704.9,145.15,8.172366468526128e-07
11705.15,145.4,4.3131934139443457e-07
11705.4,145.65,5.674488290534527e-07
11705.65,145.9,5.22123413266947e-07
11705.9,146.15,4.993549695670384e-07
11706.15,146.4,7.710017707643022e-07
11706.4,146.65,1.064504342770036e-06
11706.65,146.9,1.153081050654896e-06
11706.9,147.15,1.8303794173156604e-06
11707.15,147.4,1.7806375367588953e-06
11707.4,147.65,1.7983552782132045e-06
11707.65,147.9,2.133835031641404e-06
11707.9,148.15,2.649385845418125e-06
11708.15,148.4,2.758332653841631e-06
11708.4,148.65,2.3113648057143043e-06
11708.65,148.9,3.2802440070166667e-06
11708.9,149.15,3.2542974456592926e-06
11709.15,149.4,2.650093669582009e-06
11709.4,149.65,2.8065528023497086e-06
11709.65,149.9,2.468777372569118e-06
11709.9,150.15,2.4661436588765522e-06
11710.15,150.4,1.9066734918100523e-06
11710.4,150.65,1.5913592153191503e-06
11710.65,150.9,2.243145284482414e-06
11710.9,151.15,1.75152285930448e-06
11711.15,151.4,1.1665911971899869e-06
11711.4,151.65,1.5469446587498374e-06
11711.65,151.9,1.4354214648619591e-06
11711.9,152.15,1.322573414032728e-06
11712.15,152.4,1.3243391996322379e-06
11712.4,152.65,1.1438514798118737e-06
11712.65,152.9,1.3466058395831556e-06
11712.9,153.15,1.0330873627184104e-06
11713.15,153.4,1.2103295440455506e-06
11713.4,153.65,1.0774285013957188e-06
11713.65,153.9,1.18870840058881e-06
11713.9,154.15,9.427499387212539e-07
11714.15,154.4,8.081792771518828e-07
11714.4,154.65,8.771673342884712e-07
11714.65,154.9,7.621609504595382e-07
11714.9,155.15,9.206722721985089e-07
11715.15,155.4,8.526227258420346e-07
11715.4,155.65,1.0326735208051838e-06
11715.65,155.9,8.302960952565948e-07
11715.9,156.15,8.301852856882967e-07
11716.15,156.4,6.95746350451297e-07
11843.15,283.4,1.07241720604039e-06
11843.35,283.6,7.37482837880444e-07
11843.55,283.8,7.390546675602212e-07
11843.75,284.0,9.840953198305316e-07
11843.95,284.2,8.503529994322328e-07
11844.15,284.4,8.522814947617882e-07
11844.35,284.6,7.864649649182697e-07
11844.55,284.8,1.1510686928003498e-06
11844.75,285.0,6.350282873350594e-07
11844.95,285.2,7.951798469619587e-07
11845.15,285.4,1.0871533713396112e-06
11845.35,285.6,7.863598646957763e-07
11845.55,285.8,1.009280717481065e-06
11845.75,286.0,5.605619467589922e-07
11845.95,286.2,1.0357160837431392e-06
11846.15,286.4,1.0185202286265568e-06
11846.35,286.6,7.041118496663963e-07
11846.55,286.8,1.0639310268455604e-06
11846.75,287.0,8.990574281922832e-07
11846.95,287.2,8.94632108936847e-07
11847.15,287.4,9.579065562599907e-07
11847.35,287.6,9.129898413179121e-07
11847.55,287.8,6.689273437876272e-07
11847.75,288.0,1.3594310821035756e-06
11847.95,288.2,1.2260415869739634e-06
11848.15,288.4,9.14443261070607e-07
11558.35,-1.15,8.814774114499768e-07
11558.6,-0.9,3.193647617375742e-06
11558.85,-0.65,6.105342826899975e-06
11559.1,-0.4,1.0167883495320607e-05
11559.35,-0.15,1.6451600969508555e-05
11559.6,0.1,2.5169395816939635e-05
11559.85,0.35,2.857404006850449e-05
11560.1,0.6,2.4196418186401493e-05
11560.35,0.85,1.735627433289217e-05
11560.6,1.1,1.0402090204990987e-05
11560.85,1.35,5.49183605757185e-06
11561.1,1.6,2.5911856363739446e-06
11561.35,1.85,1.0025994464994179e-06
11561.6,2.1,5.530094367431256e-07
11561.85,2.35,4.1436674419583557e-07
11562.1,2.6,3.6227866240093315e-07
11562.35,2.85,3.9699471548251773e-07
11562.6,3.1,2.9350977713871686e-07
11562.85,3.35,6.209657172589573e-07
11563.1,3.6,1.0011171086080882e-06
11563.35,3.85,1.0527575283510623e-06
11563.6,4.1,1.519549024096404e-06
11563.85,4.35,1.7256001093616326e-06
11564.1,4.6,1.883181549188417e-06
11564.35,4.85,2.138881915003075e-06
11564.6,5.1,1.951763967138167e-06
11564.85,5.35,2.0704419208172946e-06
11565.1,5.6,1.89867037839465e-06
11565.35,5.85,2.0712767764305274e-06
11565.6,6.1,1.742856110455249e-06
11565.85,6.35,1.5702960995190857e-06
11566.1,6.6,1.5010703925925384e-06
11566.35,6.85,1.3964226031996385e-06
11566.6,7.1,1.0007135950616923e-06
11566.85,7.35,1.3977360885829224e-06
11567.1,7.6,1.4675488856935842e-06
11567.35,7.85,1.4856130981877282e-06
11567.6,8.1,1.3791828179749515e-06
11567.85,8.35,1.2424320787403755e-06
11568.1,8.6,1.2258349515793468e-06
11568.35,8.85,1.3645075522470373e-06
11568.6,9.1,8.805293314161505e-07
11568.85,9.35,1.3986758062705537e-06
11569.1,9.6,1.4148019792251514e-06
11569.35,9.85,1.1738812863867595e-06
11569.6,10.1,1.329069264876255e-06
11569.85,10.35,1.1217908088986728e-06
11570.1,10.6,1.209057324775856e-06
11570.35,10.85,9.486976235900736e-07
11570.6,11.1,1.1575519614277426e-06
11570.85,11.35,1.1033462543799614e-06
11571.1,11.6,1.2245179116098819e-06
11571.35,11.85,1.0007135950616923e-06
11571.6,12.1,1.0366136968009635e-06
11571.85,12.35,1.361943032750265e-06
11572.1,12.6,8.63496235467272e-07
11572.35,12.85,1.0701596678224392e-06
11572.6,13.1,9.66465927666549e-07
11572.85,13.35,9.151829349671525e-07
11700.1,140.6,8.940683260425787e-07
11700.3,140.8,7.742312709326328e-07
11700.5,141.0,8.771095710557557e-07
11700.7,141.2,8.087499030575581e-07
11700.9,141.4,7.57229033248791e-07
11701.1,141.6,8.458850446022237e-07
11701.3,141.8,6.227222205001263e-07
11701.5,142.0,1.0422223195349063e-06
11701.7,142.2,9.768368606040194e-07
11701.9,142.4,8.396839240780887e-07
11702.1,142.6,8.367204678508551e-07
11702.3,142.8,6.752524262382385e-07
11702.5,143.0,1.1547555669430159e-06
11702.7,143.2,7.068311942121627e-07
11702.9,143.4,8.486229058389672e-07
11703.1,143.6,8.532256063452125e-07
11703.3,143.8,8.046970939081683e-07
11703.5,144.0,8.540362169918489e-07
11703.7,144.2,9.517657738348064e-07
11703.9,144.4,9.117502327328482e-07
11704.1,144.6,8.576142656517476e-07
11704.3,144.8,7.545997657722327e-07
11704.5,145.0,8.937093585669191e-07
11704.7,145.2,9.787260499940478e-07
11704.9,145.4,8.231997444787993e-07
11705.1,145.6,9.437538492287678e-07
11558.1,-1.15,1.0476993624841282e-06
11558.35,-0.9,2.6478835613798533e-06
11558.6,-0.65,5.21383019127854e-06
11558.85,-0.4,9.180506831545632e-06
11559.1,-0.15,1.6591695694792675e-05
11559.35,0.1,2.5421848388798517e-05
11559.6,0.35,3.175910713557584e-05
11559.85,0.6,2.8750375316401097e-05
11560.1,0.85,2.0528481402555837e-05
11560.35,1.1,1.2269782458044703e-05
11560.6,1.35,7.2816797937945965e-06
11560.85,1.6,3.1602087678007947e-06
11561.1,1.85,1.19330620575037e-06
11561.35,2.1,5.329686308631328e-07
11561.6,2.35,3.8599450196783673e-07
11561.85,2.6,2.940122782467519e-07
11562.1,2.85,2.0235023544001756e-07
11562.35,3.1,4.77450245277209e-07
11562.6,3.35,3.308081157081514e-07
11562.85,3.6,6.983726887172085e-07
11563.1,3.85,1.0101260916524502e-06
11563.35,4.1,9.557959096346434e-07
11563.6,4.35,1.322346883617753e-06
11563.85,4.6,1.507014749337134e-06
11564.1,4.85,1.6347864932103092e-06
11564.35,5.1,1.9648913940254376e-06
11564.6,5.35,2.019441271269857e-06
11564.85,5.6,2.901428413607655e-06
11565.1,5.85,2.350524284441645e-06
11565.35,6.1,2.2767656942233167e-06
11565.6,6.35,2.184083835929567e-06
11565.85,6.6,1.688761293591151e-06
11566.1,6.85,1.3958105993742948e-06
11566.35,7.1,1.780065526964726e-06
11566.6,7.35,1.2660628513232668e-06
11566.85,7.6,1.3405333809706253e-06
11567.1,7.85,1.4682916544064314e-06
11567.35,8.1,1.2665709701933632e-06
11567.6,8.35,1.5041941334961287e-06
11567.85,8.6,1.394317554208498e-06
11568.1,8.85,1.3024119936368921e-06
11568.35,9.1,1.2306819667987721e-06
11568.6,9.35,1.3027603252746661e-06
11568.85,9.6,1.1204716414138074e-06
11569.1,9.85,1.0643690779789084e-06
11569.35,10.1,1.2121513099829403e-06
11569.6,10.35,1.119572386484904e-06
11569.85,10.6,1.0105318734246727e-06
11570.1,10.85,1.3952503328773557e-06
11570.35,11.1,8.641239702400117e-07
11570.6,11.35,1.0113444158048052e-06
11570.85,11.6,9.375408105999909e-07
11571.1,11.85,9.73133724143837e-07
11571.35,12.1,9.190345284948494e-07
11571.6,12.35,9.180506831545632e-07
11571.85,12.6,9.917601627133147e-07
11572.1,12.85,1.1950650652255482e-06
11572.35,13.1,7.355232114944037e-07
11572.6,13.35,8.094009417600703e-07
11700.1,140.85,6.587047317981219e-07
11700.3,141.05,8.413416868564286e-07
11700.5,141.25,8.970488192274543e-07
11700.7,141.45,9.327918702103881e-07
11700.9,141.65,8.433652237836621e-07
11701.1,141.85,7.336551536119824e-07
11701.3,142.05,6.989343825687236e-07
11701.5,142.25,8.680787710191422e-07
11701.7,142.45,1.0018172222324467e-06
11701.9,142.65,8.000148839978418e-07
11702.1,142.85,1.02161256677074e-06
11702.3,143.05,9.93888688884128e-07
11702.5,143.25,7.51996532452282e-07
11702.7,143.45,9.357855857606755e-07
11702.9,143.65,7.546191897083194e-07
11703.1,143.85,9.62111173870363e-07
11703.3,144.05,9.286129879824107e-07
11703.5,144.25,8.906246173097348e-07
11703.7,144.45,9.77056068860257e-07
11703.9,144.65,8.972882557199746e-07
11704.1,144.85,9.489315687488513e-07
11704.3,145.05,6.935422311735406e-07
11704.5,145.25,8.225034607290057e-07
11704.7,145.45,8.208632650482113e-07
11704.9,145.65,9.673089013736225e-07
11705.1,145.85,8.941855167056482e-07
11557.85,-1.15,1.1012162643846375e-06
11558.1,-0.9,3.2821130630030565e-06
11558.35,-0.65,7.081680137295833e-06
11558.6,-0.4,1.155059285008661e-05
11558.85,-0.15,1.8910208541007945e-05
11559.1,0.1,2.531192172235193e-05
11559.35,0.35,2.8141668127757384e-05
11559.6,0.6,2.4444901057960655e-05
11559.85,0.85,1.8561106697778248e-05
11560.1,1.1,1.1019577214910896e-05
11560.35,1.35,5.81440945882722e-06
11560.6,1.6,2.355716696875837e-06
11560.85,1.85,9.452554350258421e-07
11561.1,2.1,5.018347851799695e-07
11561.35,2.35,2.508158751014116e-07
11561.6,2.6,2.506806461621468e-07
11561.85,2.85,1.930133789153729e-07
11562.1,3.1,4.0505485310685757e-07
11562.35,3.35,4.44530515860269e-07
11562.6,3.6,7.529553497477599e-07
11562.85,3.85,9.843682324684018e-07
11563.1,4.1,1.2532343085424307e-06
11563.35,4.35,1.5044894543968993e-06
11563.6,4.6,1.6193460964794838e-06
11563.85,4.85,2.0635726961946563e-06
11564.1,5.1,1.9457599194262745e-06
11564.35,5.35,1.9483836517879604e-06
11564.6,5.6,2.718554423145888e-06
11564.85,5.85,1.868700120637115e-06
11565.1,6.1,1.8889825670039466e-06
11565.35,6.35,1.8113931231808988e-06
11565.6,6.6,1.4464294599495253e-06
11565.85,6.85,1.6395077387658519e-06
11566.1,7.1,1.5235723644801667e-06
11566.35,7.35,1.2718292141482906e-06
11566.6,7.6,1.3494550803995699e-06
11566.85,7.85,1.5044894543968993e-06
11567.1,8.1,1.177064001021923e-06
11567.35,8.35,1.2907516297184196e-06
11567.6,8.6,1.3308945173511034e-06
11567.85,8.85,1.2730295383358381e-06
11568.1,9.1,1.4074785311322684e-06
11568.35,9.35,1.3307151031535633e-06
11568.6,9.6,1.236119488717802e-06
11568.85,9.85,1.2354523077766513e-06
11569.1,10.1,1.4860025316079492e-06
11569.35,10.35,1.177064001021923e-06
11569.6,10.6,1.13709140114137e-06
11569.85,10.85,1.0794186097165408e-06
11570.1,11.1,1.2912732860418946e-06
11570.35,11.35,1.1007703074741145e-06
11570.6,11.6,1.1179692743492743e-06
11570.85,11.85,1.2159842871668493e-06
11571.1,12.1,1.196682949275312e-06
11571.35,12.35,8.673899542365059e-07
11571.6,12.6,1.1191756075290415e-06
11571.85,12.85,7.71637089817014e-07
11572.1,13.1,8.298455695992445e-07
11572.35,13.35,7.520419384864405e-07
11700.1,141.1,9.604022318211223e-07
11700.3,141.3,7.121318591049042e-07
11700.5,141.5,8.84876933816784e-07
11700.7,141.7,9.223576614774441e-07
11700.9,141.9,8.656404787338104e-07
11701.1,142.1,8.863070379522454e-07
11701.3,142.3,1.082188966812936e-06
11701.5,142.5,8.152759417892978e-07
11701.7,142.7,7.995531862779512e-07
11701.9,142.9,6.837570771299473e-07
11702.1,143.1,1.1123320744466295e-06
11702.3,143.3,1.1406256041449174e-06
11702.5,143.5,1.1942660589778661e-06
11702.7,143.7,9.259645077804168e-07
11702.9,143.9,7.933886344562492e-07
11703.1,144.1,8.74934525732991e-07
11703.3,144.3,5.660005425798305e-07
11703.5,144.5,9.155625372069032e-07
11703.7,144.7,1.0080215251365675e-06
11703.9,144.9,8.659898090319272e-07
11704.1,145.1,8.625091425969114e-07
11704.3,145.3,1.0332114335177232e-06
11704.5,145.5,1.0701903448191512e-06
11704.7,145.7,9.159600893290078e-07
11704.9,145.9,9.137661729473813e-07
11705.1,146.1,1.1411447736139941e-06
11557.6,-1.15,1.0252980018590462e-06
11557.85,-0.9,2.147936712068562e-06
11558.1,-0.65,5.722677368059958e-06
11558.35,-0.4,1.048012714923918e-05
11558.6,-0.15,1.9975094506664502e-05
11558.85,0.1,3.023553461400919e-05
11559.1,0.35,3.493975110534843e-05
11559.35,0.6,3.364431709744775e-05
11559.6,0.85,2.52402891604694e-05
11559.85,1.1,1.5059677284368311e-05
11560.1,1.35,7.167443280226795e-06
11560.35,1.6,2.9091921161455425e-06
11560.6,1.85,1.1636768464582171e-06
11560.85,2.1,5.417116354202045e-07
11561.1,2.35,3.210143024712323e-07
11561.35,2.6,1.2036420281945924e-07
11561.6,2.85,2.2084559126749228e-07
11561.85,3.1,4.2144444182212347e-07
11562.1,3.35,4.811984150286606e-07
11562.35,3.6,8.427756986189154e-07
11562.6,3.85,9.030952324759789e-07
11562.85,4.1,9.836345690781264e-07
11563.1,4.35,1.3652272914717705e-06
11563.35,4.6,1.4453405912984715e-06
11563.6,4.85,1.604640620674992e-06
11563.85,5.1,1.8648940788289524e-06
11564.1,5.35,2.0645891688044185e-06
11564.35,5.6,1.8245439903170046e-06
11564.6,5.85,2.2863059977507563e-06
11564.85,6.1,2.1671375107343537e-06
11565.1,6.35,2.0851931317908625e-06
11565.35,6.6,1.7651046827424912e-06
11565.6,6.85,1.804978419276913e-06
11565.85,7.1,1.9049993278360266e-06
11566.1,7.35,1.5835198479179521e-06
11566.35,7.6,1.6860041981504534e-06
11566.6,7.85,1.4439827354215302e-06
11566.85,8.1,1.5632655993063269e-06
11567.1,8.35,1.6641445186407844e-06
11567.35,8.6,1.223702728664502e-06
11567.6,8.85,1.4646277550249973e-06
11567.85,9.1,1.5469583423806956e-06
11568.1,9.35,1.3232956413288166e-06
11568.35,9.6,1.263484893493839e-06
11568.6,9.85,1.3231181130699853e-06
11568.85,10.1,1.2429291365202892e-06
11569.1,10.35,1.3426249929762678e-06
11569.35,10.6,1.0019589499822895e-06
11569.6,10.85,9.82314962733777e-07
11569.85,11.1,9.618805919829977e-07
11570.1,11.35,9.833703642516213e-07
11570.35,11.6,8.827893317958889e-07
11570.6,11.85,9.433594918222775e-07
11570.85,12.1,8.443630603545087e-07
11571.1,12.35,6.627148511506297e-07
11571.35,12.6,5.623035100672009e-07
11571.6,12.85,8.81605650739579e-07
11571.85,13.1,6.619142560284342e-07
11572.1,13.35,1.0039784856245543e-06
11700.1,141.35,7.586402132817138e-07
11700.3,141.55,9.210611361136939e-07
11700.5,141.75,6.597887620299486e-07
11700.7,141.95,6.194700309990797e-07
11700.9,142.15,7.599601172930445e-07
11701.1,142.35,1.1221940239801641e-06
11701.3,142.55,7.63844766803017e-07
11701.5,142.75,8.070869986516805e-07
11701.7,142.95,6.481199579305335e-07
11701.9,143.15,7.724693234136346e-07
11702.1,143.35,8.304036960984962e-07
11702.3,143.55,8.656315216779498e-07
11702.5,143.75,5.409127578240626e-07
11702.7,143.95,9.014004156858094e-07
11702.9,144.15,7.238371475797781e-07
11703.1,144.35,7.279509716932221e-07
11703.3,144.55,8.932230598038011e-07
11703.5,144.75,6.686455874456726e-07
11703.7,144.95,6.834400545079626e-07
11703.9,145.15,8.190800093335166e-07
11704.1,145.35,8.962344530209435e-07
11704.3,145.55,8.36708522545669e-07
11704.5,145.75,8.973107954385027e-07
11704.7,145.95,9.167617042966787e-07
11704.9,146.15,7.578302410801586e-07
11705.1,146.35,7.786044294207063e-07
11701.65,143.15,8.174634907180654e-07
11701.9,143.4,2.6585541228448324e-06
11702.15,143.65,6.1495250433620935e-06
11702.4,143.9,1.1467196189239527e-05
11702.65,144.15,1.894011910091277e-05
11702.9,144.4,2.856533497903545e-05
11703.15,144.65,3.1161926168098223e-05
11703.4,144.9,2.6272368298911156e-05
11703.65,145.15,1.950031254982909e-05
11703.9,145.4,1.2349441242266617e-05
11704.15,145.65,5.9039029885193605e-06
11704.4,145.9,1.9528294500487117e-06
11704.65,146.15,1.2025121158767902e-06
11704.9,146.4,4.998314204936334e-07
11705.15,146.65,3.6321886006666524e-07
11705.4,146.9,3.1798848118525754e-07
11705.65,147.15,2.9479645257369093e-07
11705.9,147.4,4.988189328086363e-07
11706.15,147.65,4.52494052191931e-07
11706.4,147.9,7.239904835070895e-07
11706.65,148.15,8.581198233357105e-07
11706.9,148.4,1.239514831358373e-06
11707.15,148.65,1.5073242007784634e-06
11707.4,148.9,1.708884662247491e-06
11707.65,149.15,2.1116409283097007e-06
11707.9,149.4,1.7494039018345775e-06
11708.15,149.65,1.7519782754693844e-06
11708.4,149.9,2.2664648121688603e-06
11708.65,150.15,1.7947399044983004e-06
11708.9,150.4,1.9523013728583254e-06
11709.15,150.65,1.5913432362398791e-06
11709.4,150.9,1.3006650524665857e-06
11709.65,151.15,1.4124140523629866e-06
11709.9,151.4,1.144605510139903e-06
11710.15,151.65,1.299970531012859e-06
11710.4,151.9,1.0315619381631542e-06
11710.65,152.15,1.1658020749662747e-06
11710.9,152.4,1.1899691973105439e-06
11711.15,152.65,1.0092714818276408e-06
11711.4,152.9,1.346054928373725e-06
11711.65,153.15,1.1909247400278702e-06
11711.9,153.4,1.3008387988000703e-06
11712.15,153.65,9.19804201055379e-07
11712.4,153.9,1.4796718643802716e-06
11712.65,154.15,1.0531432202179835e-06
11712.9,154.4,1.5473429072447312e-06
11713.15,154.65,1.2794360066512715e-06
11713.4,154.9,1.2106406163111314e-06
11713.65,155.15,1.3013603164262096e-06
11713.9,155.4,1.2564858227563405e-06
11714.15,155.65,1.0091366786378682e-06
11714.4,155.9,1.1672047779976514e-06
11714.65,156.15,9.868432266759155e-07
11714.9,156.4,8.979698786779836e-07
11715.15,156.65,4.7093045003100515e-07
11715.4,156.9,7.634785628243606e-07
11715.65,157.15,1.0328034542695288e-06
11715.9,157.4,9.6480161390219e-07
11716.15,157.65,9.6480161390219e-07
11844.4,285.9,7.142692605831044e-07
11844.6,286.1,7.598202068731191e-07
11844.8,286.3,8.941441515953454e-07
11845.0,286.5,8.046226105390542e-07
11845.2,286.7,8.276342883606702e-07
11845.4,286.9,8.97130206069014e-07
11845.6,287.1,8.089300120944025e-07
11845.8,287.3,6.535623656253239e-07
11846.0,287.5,7.71631415820187e-07
11846.2,287.7,7.947561715314524e-07
11846.4,287.9,7.252609851655118e-07
11846.6,288.1,6.967651218260101e-07
11846.8,288.3,8.510231941444588e-07
11847.0,288.5,6.949046008064481e-07
11847.2,288.7,7.649107884547425e-07
11847.4,288.9,1.017700203793335e-06
11847.6,289.1,1.0662345830419337e-06
11847.8,289.3,6.79198697677249e-07
11848.0,289.5,8.105572013369151e-07
11848.2,289.7,9.846072764088901e-07
11848.4,289.9,7.127531676978126e-07
11848.6,290.1,8.691291219228596e-07
11848.8,290.3,8.242301935034086e-07
11849.0,290.5,7.578028958234095e-07
11849.2,290.7,8.691291219228596e-07
11849.4,290.9,9.359852082246179e-07
11557.1,-1.15,7.53820361592551e-07
11557.35,-0.9,2.002605082932117e-06
11557.6,-0.65,4.499971421647464e-06
11557.85,-0.4,7.938670683021553e-06
11558.1,-0.15,1.5703981964765443e-05
11558.35,0.1,2.7342179105262163e-05
11558.6,0.35,3.009682565320701e-05
11558.85,0.6,2.9308714390206514e-05
11559.1,0.85,2.2284358009059452e-05
11559.35,1.1,1.2550748705141847e-05
11559.6,1.35,6.153320374110562e-06
11559.85,1.6,2.9202671912596972e-06
11560.1,1.85,1.2017249418435817e-06
11560.35,2.1,4.7101083729995104e-07
11560.6,2.35,1.1773685464485785e-07
11560.85,2.6,2.355688629976722e-07
11561.1,2.85,2.354737092897157e-07
11561.35,3.1,3.2966319300560195e-07
11561.6,3.35,5.426123633424865e-07
11561.85,3.6,4.94961294026807e-07
11562.1,3.85,7.299684987981187e-07
11562.35,4.1,7.296737605078906e-07
11562.6,4.35,8.725450355866314e-07
11562.85,4.6,1.294059977656525e-06
11563.1,4.85,1.5062205260296324e-06
11563.35,5.1,1.6010056575772867e-06
11563.6,5.35,1.6732150648366125e-06
11563.85,5.6,1.8332392505548722e-06
11564.1,5.85,2.1640271416047625e-06
11564.35,6.1,1.8347186635344725e-06
11564.6,6.35,1.9055410593283855e-06
11564.85,6.6,1.9753195114583347e-06
11565.1,6.85,1.6467638784319382e-06
11565.35,7.1,1.3891078499567635e-06
11565.6,7.35,1.3418388022210116e-06
11565.85,7.6,1.0599171144816475e-06
11566.1,7.85,1.2009159173775502e-06
11566.35,8.1,1.5064232475001611e-06
11566.6,8.35,9.649225244877333e-07
11566.85,8.6,1.528521050533235e-06
11567.1,8.85,1.2696775329431942e-06
11567.35,9.1,1.3175883408866437e-06
11567.6,9.35,1.5541264813121237e-06
11567.85,9.6,9.88989579016806e-07
11568.1,9.85,1.1311876494670057e-06
11568.35,10.1,8.941981038482144e-07
11568.6,10.35,1.2463325488963302e-06
11568.85,10.6,1.03455206387964e-06
11569.1,10.85,1.011311447989146e-06
11569.35,11.1,6.348387664715971e-07
11569.6,11.35,1.0594890381026162e-06
11569.85,11.6,7.764359865939151e-07
11570.1,11.85,8.233819392159691e-07
11570.35,12.1,8.011499612290546e-07
11570.6,12.35,5.648326972611121e-07
11570.85,12.6,5.644529012032443e-07
11571.1,12.85,6.818638602843081e-07
11571.35,13.1,7.77901157615928e-07
11571.6,13.35,5.651369022953176e-07
11700.1,141.85,6.332212344127316e-07
11700.3,142.05,7.514921934286422e-07
11700.5,142.25,9.388609522988692e-07
11700.7,142.45,8.920376252080442e-07
11700.9,142.65,5.629388108030209e-07
11701.1,142.85,5.88209080752966e-07
11701.3,143.05,7.308541440514461e-07
11701.5,143.25,4.970378673269602e-07
11701.7,143.45,6.192352473275593e-07
11701.9,143.65,7.151839853713407e-07
11702.1,143.85,1.0230052955036443e-06
11702.3,144.05,8.257144659559576e-07
11702.5,144.25,7.051867898769026e-07
11702.7,144.45,8.705494395143897e-07
11702.9,144.65,5.662805954327204e-07
11703.1,144.85,4.2655200948651667e-07
11703.3,145.05,6.433148153972398e-07
11703.5,145.25,6.179728759345295e-07
11703.7,145.45,9.448207665557636e-07
11703.9,145.65,5.391214916844729e-07
11704.1,145.85,7.248931729607737e-07
11704.3,146.05,7.714541756920961e-07
11704.5,146.25,6.54829776531855e-07
11704.7,146.45,9.586015079503137e-07
11704.9,146.65,7.953631637562925e-07
11705.1,146.85,1.005631442531063e-06
11556.85,-1.15,4.916323790900126e-07
11557.1,-0.9,1.625079005294432e-06
11557.35,-0.65,3.947732773624159e-06
11557.6,-0.4,8.726567183800771e-06
