Excitation,Energy Transfer,Intensity
11573.0,7.25,3.1725829051433314e-07
11573.25,7.5,3.294047813245183e-07
11573.5,7.75,3.4098674556300404e-07
11573.75,8.0,4.1164582256879506e-07
11574.0,8.25,4.586910594338002e-07
11574.25,8.5,3.641621882059497e-07
11574.5,8.75,4.6994947996095476e-07
11574.75,9.0,7.516178780345206e-07
11575.0,9.25,7.406652634234204e-07
11575.25,9.5,6.701257145259518e-07
11575.5,9.75,8.341603269306945e-07
11575.75,10.0,8.708028011043099e-07
11576.0,10.25,8.010548289988257e-07
11576.25,10.5,8.225214939260487e-07
11576.5,10.75,6.582811057806015e-07
11576.75,11.0,7.767659146360388e-07
11577.0,11.25,7.652015799364238e-07
11577.25,11.5,7.640762834953409e-07
11577.5,11.75,6.707535089587251e-07
11577.75,12.0,6.112610267962729e-07
11578.0,12.25,6.464396636195968e-07
11578.25,12.5,6.585452281983281e-07
11578.5,12.75,4.5887519875914496e-07
11578.75,13.0,6.110159669164935e-07
11579.0,13.0,4.937768422822804e-07
11579.25,13.0,3.887471964259007e-07
11564.25,1.0,1.1899525446925177e-06
11564.5,1.0,3.3760091206122464e-06
11564.75,1.0,5.646981487341496e-06
11565.0,1.0,8.726309294397276e-06
11565.25,1.0,1.076947553003827e-05
11565.5,1.0,1.3038765823835716e-05
11565.75,1.0,1.1953516340037415e-05
11566.0,1.0,9.249699358542968e-06
11566.25,1.0,5.1512576891688495e-06
11566.5,1.25,3.724359098997452e-06
11566.75,1.5,1.681509137635937e-06
11567.0,1.75,8.222469945997616e-07
11567.25,2.0,5.074797617071032e-07
11567.5,2.25,6.123935721211011e-07
11567.75,2.5,6.995037510538897e-07
11568.0,2.75,4.724811574514408e-07
11568.25,3.0,9.454687255753912e-07
11568.5,3.25,1.0148236338006815e-06
11568.75,3.5,1.0328737453647602e-06
11569.0,3.75,1.5740940773765884e-06
11569.25,4.0,1.2944283674886335e-06
11569.5,4.25,1.2949483574595044e-06
11569.75,4.5,1.469154472218149e-06
11570.0,4.75,1.2774490553316731e-06
11570.25,5.0,1.1565025512446279e-06
11570.5,5.25,9.108174495527992e-07
11570.75,5.5,8.052913946911691e-07
11571.0,5.75,9.103294026943649e-07
11571.25,6.0,5.433514534616326e-07
11571.5,6.25,5.598277410040929e-07
11571.75,6.5,6.296376309506352e-07
11572.0,6.75,4.3771700258119966e-07
11572.25,7.0,4.2037728440898425e-07
11572.5,7.25,5.251196957834569e-07
11572.75,7.5,7.001595943779424e-07
11573.0,7.75,4.1992702088304076e-07
11573.25,8.0,4.724811574514408e-07
11573.5,8.25,4.736863047183998e-07
11573.75,8.5,4.900460790328115e-07
11574.0,8.75,6.299748766019211e-07
11574.25,9.0,4.202083224779517e-07
11574.5,9.25,8.749651063915571e-07
11574.75,9.5,7.16991344830237e-07
11575.0,9.75,7.877850600239697e-07
11575.25,10.0,8.223570825626214e-07
11575.5,10.25,8.749651063915571e-07
11575.75,10.5,8.40191513253531e-07
11576.0,10.75,9.627194422696709e-07
11576.25,11.0,6.305659266134763e-07
11576.5,11.25,6.129680501437288e-07
11576.75,11.5,7.008166686721703e-07
11577.0,11.75,6.660437171465173e-07
11577.25,12.0,7.354630990495785e-07
11577.5,12.25,7.354630990495785e-07
11577.75,12.5,5.778638635389547e-07
11578.0,12.75,6.478211638201754e-07
11578.25,13.0,4.902430428909436e-07
11578.5,13.0,5.254011858374817e-07
11578.75,13.0,5.777090440175778e-07
11564.25,1.0,1.321205956891638e-06
11564.5,1.0,2.642764141444404e-06
11564.75,1.0,5.000375365104901e-06
11565.0,1.0,8.298087342057155e-06
11565.25,1.0,1.426190673262464e-05
11565.5,1.0,1.6224964596398947e-05
11565.75,1.0,1.580644126753226e-05
11566.0,1.0,1.1932057946275196e-05
11566.25,1.25,6.6510919813977304e-06
11566.5,1.5,3.7738682000791703e-06
11566.75,1.75,1.7117187907501953e-06
11567.0,2.0,9.177336782752329e-07
11567.25,2.25,4.184344171000702e-07
11567.5,2.5,3.370872629393373e-07
11567.75,2.75,4.7185927031844213e-07
11568.0,3.0,4.851469825555701e-07
11568.25,3.25,8.219451042537655e-07
11568.5,3.5,8.767775011447341e-07
11568.75,3.75,9.435927785712344e-07
11569.0,4.0,1.0107228803241041e-06
11569.25,4.25,1.2666039311451466e-06
11569.5,4.5,1.3078985802046287e-06
11569.75,4.75,1.5771479298976347e-06
11570.0,5.0,1.967802704326996e-06
11570.25,5.25,1.511359703393499e-06
11570.5,5.5,1.3219106940335993e-06
11570.75,5.75,1.3080729434335587e-06
11571.0,6.0,1.253463366454867e-06
11571.25,6.25,8.49233500714111e-07
11571.5,6.5,7.686614203681737e-07
11571.75,6.75,7.426809534716324e-07
11572.0,7.0,5.799447029469283e-07
11572.25,7.25,4.850823566087795e-07
11572.5,7.5,5.398433401619018e-07
11572.75,7.75,6.069998084848159e-07
11573.0,8.0,5.92878435855175e-07
11573.25,8.25,5.137422537807779e-07
11573.5,8.5,3.6400572281708396e-07
11573.75,8.75,7.417897363274664e-07
11574.0,9.0,7.143393378721288e-07
11574.25,9.25,6.06757073290807e-07
11574.5,9.5,8.634037523635004e-07
11574.75,9.75,7.434749462055324e-07
11575.0,10.0,8.770114020387303e-07
11575.25,10.25,7.416908442149045e-07
11575.5,10.5,9.44725845283328e-07
11575.75,10.75,7.426809534716324e-07
11576.0,11.0,9.578385377782582e-07
11576.25,11.25,6.878413918672871e-07
11576.5,11.5,9.702939651111401e-07
11576.75,11.75,9.165108485906557e-07
11577.0,12.0,7.687639085575563e-07
11577.25,12.25,6.60691035361101e-07
11577.5,12.5,7.016091216309843e-07
11577.75,12.75,7.019836627342172e-07
11578.0,13.0,6.878413918672871e-07
11578.25,13.0,5.797900922556603e-07
11578.5,13.0,4.854703707588466e-07
11578.75,13.0,4.994217236355675e-07
11563.75,1.0,2.2769414373508487e-06
11564.0,1.0,4.8410994535537805e-06
11564.25,1.0,7.471666033384799e-06
11564.5,1.0,1.1818226368687027e-05
11564.75,1.0,1.7124212961989342e-05
11565.0,1.0,2.1426824676559752e-05
11565.25,1.0,2.174027652544727e-05
11565.5,1.0,1.683967165899556e-05
11565.75,1.0,1.0943374787768381e-05
11566.0,1.25,5.327253023959578e-06
11566.25,1.5,3.1053369096463413e-06
11566.5,1.75,1.369685298004756e-06
11566.75,2.0,9.828289946347365e-07
11567.0,2.25,8.803181117528629e-07
11567.25,2.5,9.568367081869144e-07
11567.5,2.75,7.501543442563306e-07
11567.75,3.0,1.1119994176226306e-06
11568.0,3.25,1.267672256739127e-06
11568.25,3.5,8.798454577331299e-07
11568.5,3.75,1.2951072583224305e-06
11568.75,4.0,1.6037782532376724e-06
11569.0,4.25,1.861453129424587e-06
11569.25,4.5,1.966977399921419e-06
11569.5,4.75,2.044346798850508e-06
11569.75,5.0,1.913673416373829e-06
11570.0,5.25,1.268523386225322e-06
11570.25,5.5,1.0362250280778123e-06
11570.5,5.75,1.0358074760181438e-06
11570.75,6.0,5.176951301661572e-07
11571.0,6.25,7.246758841815755e-07
11571.25,6.5,5.176256315582681e-07
11571.5,6.75,3.8811501773025827e-07
11571.75,7.0,3.884278035068039e-07
11572.0,7.25,7.24286953075078e-07
11572.25,7.5,5.432881100310544e-07
11572.5,7.75,7.240926440333408e-07
11572.75,8.0,8.021043699758674e-07
11573.0,8.25,8.546559636805402e-07
11573.25,8.5,8.287572981144633e-07
11573.5,8.75,6.993579194941125e-07
11573.75,9.0,6.211507578699219e-07
11574.0,9.25,1.1398475308855936e-06
11574.25,9.5,1.060847715129373e-06
11574.5,9.75,1.0865762200621087e-06
11574.75,10.0,1.2956294789911091e-06
11575.0,10.25,1.11649234456252e-06
11575.25,10.5,8.543116682741965e-07
11575.5,10.75,1.5023244196540189e-06
11575.75,11.0,1.190698799382162e-06
11576.0,11.25,1.4250008945119249e-06
11576.25,11.5,9.060881330180872e-07
11576.5,11.75,9.576074183827964e-07
11576.75,12.0,8.547707904928043e-07
11577.0,12.25,6.733653047180014e-07
11577.25,12.5,5.955892987104327e-07
11577.5,12.75,6.472927292300463e-07
11577.75,13.0,7.00487282303146e-07
11578.0,13.0,4.668030665227046e-07
11578.25,13.0,4.671801287735307e-07
11563.5,1.0,1.0210980935011619e-06
11563.75,1.0,2.649791347035585e-06
11564.0,1.0,4.5071760740670495e-06
11564.25,1.0,9.429459388887249e-06
11564.5,1.0,1.5727866063861652e-05
11564.75,1.0,2.159249431083821e-05
11565.0,1.0,2.0877525192652802e-05
11565.25,1.0,1.6291573215021192e-05
11565.5,1.0,1.0546974488481198e-05
11565.75,1.25,4.949992983672736e-06
11566.0,1.5,1.9728928144267917e-06
11566.25,1.75,1.0205527807676501e-06
11566.5,2.0,5.592100112539371e-07
11566.75,2.25,2.9644783359711144e-07
11567.0,2.5,3.620349603338041e-07
11567.25,2.75,6.578941308869847e-07
11567.5,3.0,9.03760470085586e-07
11567.75,3.25,1.0520692064274854e-06
11568.0,3.5,1.4161726954757581e-06
11568.25,3.75,1.5645857884291996e-06
11568.5,4.0,1.5470831467164288e-06
11568.75,4.25,1.9906608720996443e-06
11569.0,4.5,1.9895989031094603e-06
11569.25,4.75,2.1427295209450162e-06
11569.5,5.0,2.258409190742916e-06
11569.75,5.25,1.814291587171144e-06
11570.0,5.5,1.4655740685737498e-06
11570.25,5.75,1.7598668001226842e-06
11570.5,6.0,1.235034327449789e-06
11570.75,6.25,1.0220537943508087e-06
11571.0,6.5,9.2314536263944e-07
11571.25,6.75,5.263855268983415e-07
11571.5,7.0,9.210517832417784e-07
11571.75,7.25,4.781852940642513e-07
11572.0,7.5,5.923417809443419e-07
11572.25,7.75,6.093649912829515e-07
11572.5,8.0,6.585090673159082e-07
11572.75,8.25,7.413176383979078e-07
11573.0,8.5,7.735415733582144e-07
11573.25,8.75,7.573865606167418e-07
11573.5,9.0,7.407237924926492e-07
11573.75,9.25,7.909501852652504e-07
11574.0,9.5,9.714305886171257e-07
11574.25,9.75,1.1693220102997177e-06
11574.5,10.0,1.0382608859882259e-06
11574.75,10.25,1.235034327449789e-06
11575.0,10.5,1.2832359340807622e-06
11575.25,10.75,1.2508331824515806e-06
11575.5,11.0,1.1034447139448038e-06
11575.75,11.25,1.2691551777905096e-06
11576.0,11.5,1.0703630837898173e-06
11576.25,11.75,1.0377060371513585e-06
11576.5,12.0,1.1857913343884458e-06
11576.75,12.25,1.0540367416786188e-06
11577.0,12.5,8.736911467837557e-07
11577.25,12.75,1.136990891318798e-06
11577.5,13.0,6.913422063264725e-07
11577.75,13.0,7.083701878024453e-07
11578.0,13.0,7.247470735660283e-07
11563.25,1.0,1.4591147876963984e-06
11563.5,1.0,3.948056607465622e-06
11563.75,1.0,7.0873582025540145e-06
11564.0,1.0,9.763813354943907e-06
11564.25,1.0,1.2597233701084492e-05
11564.5,1.0,1.4649654938389105e-05
11564.75,1.0,1.3483323819354487e-05
11565.0,1.0,1.1149721118079474e-05
11565.25,1.0,6.956077163399882e-06
11565.5,1.25,4.4469528836716415e-06
11565.75,1.5,1.7428728232404236e-06
11566.0,1.75,9.774314901977994e-07
11566.25,2.0,6.133728115409161e-07
11566.5,2.25,4.980305763956876e-07
11566.75,2.5,5.75191694615391e-07
11567.0,2.75,8.051600792430881e-07
11567.25,3.0,9.578798211408484e-07
11567.5,3.25,1.2070907962200815e-06
11567.75,3.5,1.4188061800512976e-06
11568.0,3.75,1.2657622156362101e-06
11568.25,4.0,1.8017826339014409e-06
11568.5,4.25,2.16597274075386e-06
11568.75,4.5,2.108469039671899e-06
11569.0,4.75,1.974028303732811e-06
11569.25,5.0,1.974293737147324e-06
11569.5,5.25,2.0506895970816573e-06
11569.75,5.5,2.164808395778317e-06
11570.0,5.75,1.6314652448479049e-06
11570.25,6.0,1.2847675845851671e-06
11570.5,6.25,9.967308187539886e-07
11570.75,6.5,7.095939693718147e-07
11571.0,6.75,4.983654093769943e-07
11571.25,7.0,4.5984411284574525e-07
11571.5,7.25,6.134552984709243e-07
11571.75,7.5,7.095939693718147e-07
11572.0,7.75,6.51796254625357e-07
11572.25,8.0,8.433876158687598e-07
11572.5,8.25,6.52234820265665e-07
11572.75,8.5,8.631358146122372e-07
11573.0,8.75,8.613972571771379e-07
11573.25,9.0,8.228919350562204e-07
11573.5,9.25,1.2041774636467422e-06
11573.75,9.5,1.220019684255093e-06
11574.0,9.75,1.2366020117231774e-06
11574.25,10.0,1.310951029424296e-06
11574.5,10.25,1.4797751728254088e-06
11574.75,10.5,1.6677143576750772e-06
11575.0,10.75,1.4391508101282889e-06
11575.25,11.0,1.2313433719391053e-06
11575.5,11.25,1.1751367968215964e-06
11575.75,11.5,1.250120987087955e-06
11576.0,11.75,9.854675749898184e-07
11576.25,12.0,9.878314364436856e-07
11576.5,12.25,1.1361716922065442e-06
11576.75,12.5,7.766935115308203e-07
11577.0,12.75,9.488263776769242e-07
11577.25,13.0,7.7762355964202e-07
11577.5,13.0,8.155564162099234e-07
11577.75,13.0,8.921343174650478e-07
11563.0,1.0,1.1721914828736327e-06
11563.25,1.0,3.3739908167593205e-06
11563.5,1.0,5.2085185956817565e-06
11563.75,1.0,9.422664328867913e-06
11564.0,1.0,1.5314784825580958e-05
11564.25,1.0,2.1198232490810386e-05
11564.5,1.0,2.0839986242789057e-05
11564.75,1.0,1.6900991340485058e-05
11565.0,1.0,1.0676650872557403e-05
11565.25,1.25,5.838232889309868e-06
11565.5,1.5,2.865007453817914e-06
11565.75,1.75,1.0025837288737958e-06
11566.0,2.0,4.0917724164083354e-07
11566.25,2.25,2.8211569846909913e-07
11566.5,2.5,5.078082572443785e-07
11566.75,2.75,6.349302025461209e-07
11567.0,3.0,8.040297406369326e-07
11567.25,3.25,1.0582170042435348e-06
11567.5,3.5,1.1293693110491452e-06
11567.75,3.75,1.2414751568970659e-06
11568.0,4.0,1.7763783300115055e-06
11568.25,4.25,2.299858289222616e-06
11568.5,4.5,2.115867738518244e-06
11568.75,4.75,2.6659933505329868e-06
11569.0,5.0,2.439974373781282e-06
11569.25,5.25,2.3428139770136644e-06
11569.5,5.5,2.299550574707065e-06
11569.75,5.75,1.6931472067896559e-06
11570.0,6.0,1.5657421265035003e-06
11570.25,6.25,1.3829219413379191e-06
11570.5,6.5,1.1565196453760992e-06
11570.75,6.75,1.0152090727204408e-06
11571.0,7.0,8.751440458869075e-07
11571.25,7.25,4.938346019803162e-07
11571.5,7.5,7.057613273281512e-07
11571.75,7.75,9.177354378258808e-07
11572.0,8.0,6.356106367886354e-07
11572.25,8.25,8.894974243543151e-07
11572.5,8.5,8.478215676989478e-07
11572.75,8.75,7.051005904963609e-07
11573.0,9.0,9.309818049480272e-07
11573.25,9.25,8.468002326555412e-07
11573.5,9.5,9.173669187101696e-07
11573.75,9.75,9.883304715047948e-07
11574.0,10.0,1.1861553975408287e-06
11574.25,10.25,1.2717323515484218e-06
11574.5,10.5,1.158689475855229e-06
11574.75,10.75,1.2436382954897027e-06
11575.0,11.0,9.740810307798875e-07
11575.25,11.25,1.1430273188609326e-06
11575.5,11.5,1.1162983974702814e-06
11575.75,11.75,1.1579136023612851e-06
11576.0,12.0,1.13118672176828e-06
11576.25,12.25,1.073907319085334e-06
11576.5,12.5,8.187927505106302e-07
11576.75,12.75,7.76545370468053e-07
11577.0,13.0,9.457201786197228e-07
11577.25,13.0,9.46987900038784e-07
11577.5,13.0,7.909821257814127e-07
11562.5,1.0,7.822808871012224e-07
11562.75,1.0,2.7604439006134025e-06
11563.0,1.0,4.579841370224818e-06
11563.25,1.0,8.10556389253853e-06
11563.5,1.0,1.1314443915641205e-05
11563.75,1.0,1.4424051728073052e-05
11564.0,1.0,1.507827963200503e-05
11564.25,1.0,1.3067071086989286e-05
11564.5,1.0,8.560030364882906e-06
11564.75,1.0,5.226828434795713e-06
11565.0,1.25,2.90642891458815e-06
11565.25,1.5,1.3529581235585026e-06
11565.5,1.75,6.371953210747573e-07
11565.75,2.0,4.1124792253468813e-07
11566.0,2.25,5.436189215449173e-07
11566.25,2.5,7.167492078593941e-07
11566.5,2.75,8.352056965801111e-07
11566.75,3.0,8.49027969103872e-07
11567.0,3.25,1.3007670809300112e-06
11567.25,3.5,1.5788716719640688e-06
11567.5,3.75,1.7776523103112325e-06
11567.75,4.0,2.188900232845921e-06
11568.0,4.25,2.099953535205323e-06
11568.25,4.5,2.8404505644798213e-06
11568.5,4.75,2.4293071615975125e-06
11568.75,5.0,2.1926968576660666e-06
11569.0,5.25,2.188900232845921e-06
11569.25,5.5,1.8341366320147755e-06
11569.5,5.75,1.511525781856599e-06
11569.75,6.0,9.809047016618116e-07
11570.0,6.25,7.960697505701188e-07
11570.25,6.5,7.298278243275234e-07
11570.5,6.75,7.031949463369381e-07
11570.75,7.0,5.570262226725587e-07
11571.0,7.25,6.764790617792513e-07
11571.25,7.5,7.299250698737363e-07
11571.5,7.75,6.50643659198694e-07
11571.75,8.0,6.645422579763678e-07
11572.0,8.25,7.699443462986652e-07
11572.25,8.5,1.0477397997888606e-06
11572.5,8.75,9.949546512936002e-07
11572.75,9.0,1.2340725029538122e-06
11573.0,9.25,9.82081003102845e-07
11573.25,9.5,1.2348951082750721e-06
11573.5,9.75,1.460044682676543e-06
11573.75,10.0,1.4078902419392968e-06
11574.0,10.25,1.3533185759692015e-06
11574.25,10.5,1.4067646801202916e-06
11574.5,10.75,1.4204145698958134e-06
11574.75,11.0,1.4056409165627466e-06
11575.0,11.25,1.287322395959135e-06
11575.25,11.5,1.1541473955005761e-06
11575.5,11.75,1.4477361921828618e-06
11575.75,12.0,1.2212910320599517e-06
11576.0,12.25,8.094454051632531e-07
11576.25,12.5,1.0881069380883076e-06
11576.5,12.75,9.561752988047808e-07
11576.75,13.0,7.833236502138606e-07
11577.0,13.0,1.0098347272595848e-06
11562.25,1.0,1.709093849467424e-06
11562.5,1.0,4.208978851002442e-06
11562.75,1.0,7.795725433156184e-06
11563.0,1.0,1.3479930330430925e-05
11563.25,1.0,2.132871820497508e-05
11563.5,1.0,2.8888188569165997e-05
11563.75,1.0,3.2125870556019154e-05
11564.0,1.0,2.5725952973031408e-05
11564.25,1.0,1.82058969487504e-05
11564.5,1.0,9.204582934284348e-06
11564.75,1.25,4.700816531831579e-06
11565.0,1.5,1.7630426590209384e-06
11565.25,1.75,8.441119083931589e-07
11565.5,2.0,5.698509299378943e-07
11565.75,2.25,4.965217730314383e-07
11566.0,2.5,3.677939059492136e-07
11566.25,2.75,9.9197761980922e-07
11566.5,3.0,1.1752041329578949e-06
11566.75,3.25,1.2491570027227215e-06
11567.0,3.5,1.4315120584702937e-06
11567.25,3.75,1.8742384528168927e-06
11567.5,4.0,2.47994404952305e-06
11567.75,4.25,2.902063653790712e-06
11568.0,4.5,3.012672771272446e-06
11568.25,4.75,3.05105017146902e-06
11568.5,5.0,3.1968012586137263e-06
11568.75,5.25,2.754754154720216e-06
11569.0,5.5,3.0727300105849106e-06
11569.25,5.75,2.185145184718585e-06
11569.5,6.0,1.7107012197410063e-06
11569.75,6.25,1.4897654219045102e-06
11570.0,6.5,1.357919156980299e-06
11570.25,6.75,1.2312826657453486e-06
11570.5,7.0,1.0664590822450302e-06
11570.75,7.25,1.0480718566890814e-06
11571.0,7.5,9.73868999993091e-07
11571.25,7.75,1.011705022427477e-06
11571.5,8.0,1.0484942959702942e-06
11571.75,8.25,1.103085388663312e-06
11572.0,8.5,9.007321150631232e-07
11572.25,8.75,1.3795977578556506e-06
11572.5,9.0,1.0656004195379086e-06
11572.75,9.25,9.183745739844027e-07
11573.0,9.5,1.3781165094241855e-06
11573.25,9.75,1.194688320153532e-06
11573.5,10.0,1.5269600058635266e-06
11573.75,10.25,1.39836814852966e-06
11574.0,10.5,1.5257299091885557e-06
11574.25,10.75,1.6725636482149445e-06
11574.5,11.0,1.5802402641397326e-06
11574.75,11.25,1.2675269586451142e-06
11575.0,11.5,1.433433551166227e-06
11575.25,11.75,1.2142091612890689e-06
11575.5,12.0,1.270937498019916e-06
11575.75,12.25,1.1770986049615884e-06
11576.0,12.5,1.2865874217038034e-06
11576.25,12.75,9.197318385704336e-07
11576.5,13.0,9.934438592365111e-07
11576.75,13.0,1.2133939275296431e-06
11560.75,1.0,2.5583978488990892e-06
11561.0,1.0,6.196505776345225e-06
11561.25,1.0,1.1497190333162368e-05
11561.5,1.0,1.429754835245312e-05
11561.75,1.0,1.8074442541581285e-05
11562.0,1.0,2.1146583661105382e-05
11562.25,1.0,2.1391751733441316e-05
11562.5,1.0,1.84769025009064e-05
11562.75,1.0,1.2478322618951598e-05
11563.0,1.0,7.6222843546643615e-06
11563.25,1.0,4.2536824541909175e-06
11563.5,1.0,1.66919859653782e-06
11563.75,1.0,8.888430502305323e-07
11564.0,1.0,5.767372620093689e-07
11564.25,1.0,9.06251954105776e-07
11564.5,1.25,7.643993572930204e-07
11564.75,1.5,8.730161662483436e-07
11565.0,1.75,1.3869166881638752e-06
11565.25,2.0,1.247499017867414e-06
11565.5,2.25,1.948696799661482e-06
11565.75,2.5,2.479404298011485e-06
11566.0,2.75,2.6718807612428915e-06
11566.25,3.0,2.9807920413913717e-06
11566.5,3.25,3.0736079968727212e-06
11566.75,3.5,3.151197350473268e-06
11567.0,3.75,2.587178606763486e-06
11567.25,4.0,2.4482168225648e-06
11567.5,4.25,1.9034526681140709e-06
11567.75,4.5,1.310048898510886e-06
11568.0,4.75,1.1695303292507006e-06
11568.25,5.0,8.425118367062279e-07
11568.5,5.25,9.97865970073064e-07
11568.75,5.5,9.670700029687487e-07
11569.0,5.75,7.326121976875765e-07
11569.25,6.0,6.55374542493955e-07
11569.5,6.25,8.733659323405908e-07
11569.75,6.5,8.586875133096566e-07
11570.0,6.75,9.986659695145977e-07
11570.25,7.0,1.044780427463959e-06
11570.5,7.25,1.2478322618951598e-06
11570.75,7.5,1.1543990293812962e-06
11571.0,7.75,1.4350071011794338e-06
11571.25,8.0,1.5129966175478815e-06
11571.5,8.25,1.6553676373190702e-06
11571.75,8.5,2.0285402505765264e-06
11572.0,8.75,1.6870521930834984e-06
11572.25,9.0,1.903961408637421e-06
11572.5,9.25,2.0770178845607204e-06
11572.75,9.5,1.6059405455863376e-06
11573.0,9.75,1.9819926139094458e-06
11573.25,10.0,1.5439862018164015e-06
11573.5,10.25,1.997865842247327e-06
11573.75,10.5,1.2634301651688496e-06
11574.0,10.75,1.0612243916995458e-06
11574.25,11.0,1.4675750227474131e-06
11574.5,11.25,1.3435731311932766e-06
11574.75,11.5,1.3917452679566258e-06
11575.0,11.75,1.1707809966259186e-06
11575.25,12.0,1.0454784368355943e-06
11561.75,1.0,1.7872602346803464e-06
11562.0,1.0,6.6351114125223e-06
11562.25,1.0,1.4582803635504565e-05
11562.5,1.0,2.5299316445639528e-05
11562.75,1.0,3.859832484252977e-05
11563.0,1.0,4.97465691765995e-05
11563.25,1.0,5.0002673978496975e-05
11563.5,1.0,3.959082388822104e-05
11563.75,1.0,2.6380738373201348e-05
11564.0,1.0,1.390905193259598e-05
11564.25,1.25,6.337888690829867e-06
11564.5,1.5,2.6565909768089037e-06
11564.75,1.75,9.578571168892629e-07
11565.0,2.0,4.646029873100953e-07
11565.25,2.25,3.9253679959804224e-07
11565.5,2.5,7.4075994562822e-07
11565.75,2.75,6.382281394351522e-07
11566.0,3.0,1.0302835151590255e-06
11566.25,3.25,1.3065201525289693e-06
11566.5,3.5,1.5377562685328643e-06
11566.75,3.75,1.95793684507919e-06
11567.0,4.0,2.2776201335816957e-06
11567.25,4.25,3.0775808037349056e-06
11567.5,4.5,3.0518307678457074e-06
11567.75,4.75,3.588084943189865e-06
11568.0,5.0,3.441891861276363e-06
11568.25,5.25,3.3860788995621418e-06
11568.5,5.5,3.212553671269268e-06
11568.75,5.75,2.5154820285166964e-06
11569.0,6.0,1.9065849076485198e-06
11569.25,6.25,1.7598575475308795e-06
11569.5,6.5,1.335913291676556e-06
11569.75,6.75,1.2204036674001922e-06
11570.0,7.0,1.017413911158545e-06
11570.25,7.25,9.44995999032324e-07
11570.5,7.5,9.734172109025344e-07
11570.75,7.75,1.0470468697443158e-06
11571.0,8.0,1.0453567214477145e-06
11571.25,8.25,8.724215127803572e-07
11571.5,8.5,9.879458259906315e-07
11571.75,8.75,1.4367856753338946e-06
11572.0,9.0,1.3073993720125016e-06
11572.25,9.25,1.4642365655389026e-06
11572.5,9.5,1.6816974416090362e-06
11572.75,9.75,1.5613143317524062e-06
11573.0,10.0,1.9224721893799888e-06
11573.25,10.25,1.5287154780711534e-06
11573.5,10.5,1.9742099017434293e-06
11573.75,10.75,1.7246297974350445e-06
11574.0,11.0,1.8223213705349e-06
11574.25,11.25,1.5345256071450952e-06
11574.5,11.5,1.8807174348392426e-06
11574.75,11.75,1.7383073153502808e-06
11575.0,12.0,1.5654964580642637e-06
11575.25,12.25,1.57943846798489e-06
11575.5,12.5,1.4932872788220778e-06
11575.75,12.75,1.077033144187166e-06
11576.0,13.0,1.4504046341720504e-06
11576.25,13.0,1.350600327477475e-06
11561.5,1.0,1.5395678457365985e-06
11561.75,1.0,3.806363178311634e-06
11562.0,1.0,7.817287708995998e-06
11562.25,1.0,1.189544342207469e-05
11562.5,1.0,1.4604354189086053e-05
11562.75,1.0,1.769207650547237e-05
11563.0,1.0,2.0317894382005162e-05
11563.25,1.0,1.7557589246712877e-05
11563.5,1.0,1.2886730373914246e-05
11563.75,1.0,7.56313560627119e-06
11564.0,1.25,4.432226251590365e-06
11564.25,1.5,1.7391111269563459e-06
11564.5,1.75,8.088888962587656e-07
11564.75,2.0,5.671331627248246e-07
11565.0,2.25,7.076830602188949e-07
11565.25,2.5,7.688560997390887e-07
11565.5,2.75,9.501900855266097e-07
11565.75,3.0,1.0119238017329599e-06
11566.0,3.25,1.6597773760846648e-06
11566.25,3.5,2.148444285144282e-06
11566.5,3.75,2.0022680235976385e-06
11566.75,4.0,3.379372802168238e-06
11567.0,4.25,3.681430003343022e-06
11567.25,4.5,4.085982750963134e-06
11567.5,4.75,3.661202365962016e-06
11567.75,5.0,3.506893691477318e-06
11568.0,5.25,3.6024487341693375e-06
11568.25,5.5,2.4279666307550165e-06
11568.5,5.75,2.347348772763566e-06
11568.75,6.0,1.6809193778411081e-06
11569.0,6.25,1.2338858802413423e-06
11569.25,6.5,1.1535931339755743e-06
11569.5,6.75,1.2146339831065063e-06
11569.75,7.0,8.711880937032896e-07
11570.0,7.25,8.904929455250048e-07
11570.25,7.5,1.0528238578308776e-06
11570.5,7.75,1.0724955599695605e-06
11570.75,8.0,1.4577561108427538e-06
11571.0,8.25,1.2133333443881485e-06
11571.25,8.5,1.1743035337344404e-06
11571.5,8.75,1.1548307288625e-06
11571.75,9.0,1.7020840641487927e-06
11572.0,9.25,1.72119273634796e-06
11572.25,9.5,1.7029976895187058e-06
11572.5,9.75,1.9242018021020837e-06
11572.75,10.0,1.7421425622808876e-06
11573.0,10.25,2.3258668960982675e-06
11573.25,10.5,2.1236176007853746e-06
11573.5,10.75,2.3891002927700685e-06
11573.75,11.0,1.8212188754200085e-06
11574.0,11.25,1.8224393678978402e-06
11574.25,11.5,2.0454561103849633e-06
11574.5,11.75,2.0454561103849633e-06
11574.75,12.0,1.5984113652470527e-06
11575.0,12.25,1.5606623580765067e-06
11575.25,12.5,1.5598253173910272e-06
11575.5,12.75,1.2758785639034915e-06
11575.75,13.0,1.538948799558176e-06
11576.0,13.0,1.074222142572141e-06
11560.0,1.0,8.26569801719455e-07
11560.25,1.0,2.4384073212041896e-06
11560.5,1.0,5.53912462491391e-06
11560.75,1.0,1.0801621932566096e-05
11561.0,1.0,1.7996367821113125e-05
11561.25,1.0,2.509185114630537e-05
11561.5,1.0,2.700206915727361e-05
11561.75,1.0,2.358891854355084e-05
11562.0,1.0,1.6128300522412164e-05
