Excitation,Energy Transfer,Intensity
11564.5,1.5,2.2015413235421816e-06
11564.75,1.75,6.623428159706402e-07
11565.0,2.0,5.332519715730579e-07
11565.25,2.25,5.180787911494872e-07
11565.5,2.5,4.609446960714332e-07
11565.75,2.75,5.7610398446478e-07
11566.0,3.0,9.933817023841377e-07
11566.25,3.25,1.1825912188852318e-06
11566.5,3.5,1.94409152782913e-06
11566.75,3.75,2.043805516936347e-06
11567.0,4.0,2.696164338569611e-06
11567.25,4.25,3.222741969293887e-06
11567.5,4.5,3.7014681001862113e-06
11567.75,4.75,3.987391780819551e-06
11568.0,5.0,4.3386561870102085e-06
11568.25,5.25,3.6193992590325464e-06
11568.5,5.5,4.043892786472387e-06
11568.75,5.75,3.487756138396758e-06
11569.0,6.0,3.266339087869774e-06
11569.25,6.25,2.348250438172006e-06
11569.5,6.5,1.7417848573255082e-06
11569.75,6.75,1.5986885568897643e-06
11570.0,7.0,1.4826763661531186e-06
11570.25,7.25,1.3381917848981889e-06
11570.5,7.5,1.2525247551799996e-06
11570.75,7.75,1.4826763661531186e-06
11571.0,8.0,1.0948897748532058e-06
11571.25,8.25,8.802029372804905e-07
11571.5,8.5,1.1662993063830844e-06
11571.75,8.75,9.791154670870334e-07
11572.0,9.0,1.3245089365121837e-06
11572.25,9.25,1.1673894512815595e-06
11572.5,9.5,1.1371983779232657e-06
11572.75,9.75,1.426999875461829e-06
11573.0,10.0,1.4400677983919485e-06
11573.25,10.25,1.3822806594169883e-06
11573.5,10.5,1.42471667566109e-06
11573.75,10.75,1.3536637304884314e-06
11574.0,11.0,1.4986702903745738e-06
11574.25,11.25,1.1387170723382273e-06
11574.5,11.5,1.341410741483538e-06
11574.75,11.75,1.124302932182047e-06
11575.0,12.0,1.4692612187276932e-06
11575.25,12.25,9.935142239559605e-07
11575.5,12.5,1.1238526706953905e-06
11575.75,12.75,1.3269869700697368e-06
11576.0,13.0,9.076059975756836e-07
11576.25,13.0,1.2392850478097436e-06
11561.5,1.0,1.4045453285249844e-06
11561.75,1.0,4.084897086809916e-06
11562.0,1.0,8.245539828079681e-06
11562.25,1.0,1.2304074116493875e-05
11562.5,1.0,1.6211109107407192e-05
11562.75,1.0,1.9580711958749207e-05
11563.0,1.0,1.9555141844835734e-05
11563.25,1.0,1.808492252896712e-05
11563.5,1.0,1.2999642794190344e-05
11563.75,1.0,8.361774868709986e-06
11564.0,1.25,4.387969382456082e-06
11564.25,1.5,2.113578592180255e-06
11564.5,1.75,1.0357697813597631e-06
11564.75,2.0,7.920592445692307e-07
11565.0,2.25,3.8597878827159975e-07
11565.25,2.5,4.261497240528341e-07
11565.5,2.75,8.735309418778313e-07
11565.75,3.0,9.335962232054841e-07
11566.0,3.25,1.5648610730565354e-06
11566.25,3.5,1.8466488042289482e-06
11566.5,3.75,2.0924113258934084e-06
11566.75,4.0,3.028922674409433e-06
11567.0,4.25,3.477081862097306e-06
11567.25,4.5,3.5734604694767693e-06
11567.5,4.75,3.7205868548738737e-06
11567.75,5.0,4.145308085291339e-06
11568.0,5.25,3.618931476325408e-06
11568.25,5.5,3.4553528873650283e-06
11568.5,5.75,3.0488407829691423e-06
11568.75,6.0,2.4567540727652788e-06
11569.0,6.25,2.4780569076425343e-06
11569.25,6.5,1.969728721650121e-06
11569.5,6.75,1.4833700501287637e-06
11569.75,7.0,1.7669013917313603e-06
11570.0,7.25,1.5447459967043655e-06
11570.25,7.5,1.0771121671687838e-06
11570.5,7.75,1.4427297747827704e-06
11570.75,8.0,1.402655466672825e-06
11571.0,8.25,1.1380807804047527e-06
11571.25,8.5,1.3427544785235984e-06
11571.5,8.75,1.28223819031659e-06
11571.75,9.0,1.648814081311938e-06
11572.0,9.25,1.788893928510269e-06
11572.25,9.5,1.4227923653856e-06
11572.5,9.75,1.9726452670718673e-06
11572.75,10.0,1.5841184891384614e-06
11573.0,10.25,1.6856645461345164e-06
11573.25,10.5,1.7671389423352501e-06
11573.5,10.75,1.972379769727712e-06
11573.75,11.0,1.8717183640025916e-06
11574.0,11.25,1.7087301443777296e-06
11574.25,11.5,1.950733216607689e-06
11574.5,11.75,1.5849707384937476e-06
11574.75,12.0,1.545785809572368e-06
11575.0,12.25,1.201473674663044e-06
11575.25,12.5,1.3018896338116034e-06
11575.5,12.75,1.2208502917069166e-06
11575.75,13.0,1.3619987864794095e-06
11576.0,13.0,1.1382338923084802e-06
11561.25,1.0,9.247556391020901e-07
11561.5,1.0,2.2698744532439913e-06
11561.75,1.0,5.296648366474938e-06
11562.0,1.0,1.086005801282604e-05
11562.25,1.0,1.7884759200743698e-05
11562.5,1.0,2.3956389750051425e-05
11562.75,1.0,2.752683668340016e-05
11563.0,1.0,2.3313509554827788e-05
11563.25,1.0,1.7182883290537117e-05
11563.5,1.0,9.341500116014086e-06
11563.75,1.25,4.8245361065835985e-06
11564.0,1.5,2.242990715187513e-06
11564.25,1.75,6.249837809915529e-07
11564.5,2.0,4.62006382020277e-07
11564.75,2.25,2.1761872182568613e-07
11565.0,2.5,3.8067971586881754e-07
11565.25,2.75,4.754038542158596e-07
11565.5,3.0,7.47763727599463e-07
11565.75,3.25,1.372798322021815e-06
11566.0,3.5,1.2929775354952615e-06
11566.25,3.75,1.960407527883224e-06
11566.5,4.0,2.6894275181354343e-06
11566.75,4.25,2.9634665206719866e-06
11567.0,4.5,3.7514092760200094e-06
11567.25,4.75,3.762985543492553e-06
11567.5,5.0,4.1228120675171835e-06
11567.75,5.25,3.6878939939774925e-06
11568.0,5.5,3.781125291721297e-06
11568.25,5.75,3.603344295114605e-06
11568.5,6.0,3.2204562511413424e-06
11568.75,6.25,2.7569733804984933e-06
11569.0,6.5,2.675486482552725e-06
11569.25,6.75,2.1365289928209087e-06
11569.5,7.0,1.86136473904006e-06
11569.75,7.25,1.522514909703039e-06
11570.0,7.5,1.2388686460928705e-06
11570.25,7.75,1.1287458536099036e-06
11570.5,8.0,1.2090458966456215e-06
11570.75,8.25,9.918220872257255e-07
11571.0,8.5,9.79678115053588e-07
11571.25,8.75,1.073916766665537e-06
11571.5,9.0,1.0888231877854835e-06
11571.75,9.25,1.1149971026392365e-06
11572.0,9.5,1.0891152932684575e-06
11572.25,9.75,1.0334119487875844e-06
11572.5,10.0,1.0334119487875844e-06
11572.75,10.25,1.1290484258800043e-06
11573.0,10.5,9.389840796474058e-07
11573.25,10.75,1.1698574051286793e-06
11573.5,11.0,1.0472900987861143e-06
11573.75,11.25,1.225747963664908e-06
11574.0,11.5,1.1152959493566415e-06
11574.25,11.75,1.1431110534837984e-06
11574.5,12.0,9.122564265129385e-07
11574.75,12.25,1.1554800653996278e-06
11575.0,12.5,1.0743484630744872e-06
11575.25,12.75,8.020391042185652e-07
11575.5,13.0,1.129199772853983e-06
11575.75,13.0,8.97797543470847e-07
11560.75,1.0,7.523193720030396e-07
11561.0,1.0,2.434570906877663e-06
11561.25,1.0,5.2939662673044475e-06
11561.5,1.0,8.88541472264129e-06
11561.75,1.0,1.3808648250178714e-05
11562.0,1.0,2.121843777782892e-05
11562.25,1.0,2.4708249142110972e-05
11562.5,1.0,2.294668067438399e-05
11562.75,1.0,1.7097624984456704e-05
11563.0,1.0,1.0733546408660746e-05
11563.25,1.25,5.278335366636361e-06
11563.5,1.5,2.6469831336522238e-06
11563.75,1.75,1.2102529027874985e-06
11564.0,2.0,7.352730926811733e-07
11564.25,2.25,5.061138553729045e-07
11564.5,2.5,4.0826584834948734e-07
11564.75,2.75,5.058424806515251e-07
11565.0,3.0,7.184515084011881e-07
11565.25,3.25,1.061633630397478e-06
11565.5,3.5,1.4207651522562158e-06
11565.75,3.75,1.7151767661175164e-06
11566.0,4.0,2.3522424221040216e-06
11566.25,4.25,3.3985956283929786e-06
11566.5,4.5,3.2399854789741717e-06
11566.75,4.75,3.4802926386908876e-06
11567.0,5.0,3.904069020019868e-06
11567.25,5.25,4.163753060052342e-06
11567.5,5.5,3.9536046132357685e-06
11567.75,5.75,3.448539617019246e-06
11568.0,6.0,3.5932215182683884e-06
11568.25,6.25,3.0415783764054625e-06
11568.5,6.5,2.5009356032783835e-06
11568.75,6.75,2.2560487855836518e-06
11569.0,7.0,1.91094053471546e-06
11569.25,7.25,1.7317441694338497e-06
11569.5,7.5,1.5853475964496059e-06
11569.75,7.75,1.3400108361120172e-06
11570.0,8.0,1.3581757310851325e-06
11570.25,8.25,1.1281759071494878e-06
11570.5,8.5,1.3568989072713271e-06
11570.75,8.75,1.2772163756823895e-06
11571.0,9.0,1.405943446088363e-06
11571.25,9.25,1.210578195867135e-06
11571.5,9.5,1.537348281919255e-06
11571.75,9.75,1.38922212060017e-06
11572.0,10.0,1.2909860494249923e-06
11572.25,10.25,1.47291867181359e-06
11572.5,10.5,1.3745392941102542e-06
11572.75,10.75,1.5028215474553473e-06
11573.0,11.0,1.226278159945095e-06
11573.25,11.25,1.4864865306351806e-06
11573.5,11.5,1.5545384873865973e-06
11573.75,11.75,1.585986420195657e-06
11574.0,12.0,1.2422948094716153e-06
11574.25,12.25,1.4705461853623466e-06
11574.5,12.5,1.4545972792166486e-06
11574.75,12.75,1.0131789248651841e-06
11575.0,13.0,1.324380412740703e-06
11575.25,13.0,1.2751580092429336e-06
11560.5,1.0,1.3609729253455226e-06
11560.75,1.0,3.1602673174093574e-06
11561.0,1.0,6.806684352526979e-06
11561.25,1.0,1.0341354509916146e-05
11561.5,1.0,1.448797634823042e-05
11561.75,1.0,2.0276193132360985e-05
11562.0,1.0,2.2807225622013894e-05
11562.25,1.0,1.946457625024496e-05
11562.5,1.0,1.4111959260988965e-05
11562.75,1.0,8.368506193923708e-06
11563.0,1.25,3.7837675534992484e-06
11563.25,1.5,1.6741484535446042e-06
11563.5,1.75,6.805774367987871e-07
11563.75,2.0,4.881628613122162e-07
11564.0,2.25,4.707284734082086e-07
11564.25,2.5,5.056647882556598e-07
11564.5,2.75,6.446418450053812e-07
11564.75,3.0,7.493784080379373e-07
11565.0,3.25,8.549701710503923e-07
11565.25,3.5,1.2015284277446774e-06
11565.5,3.75,1.5163866757438385e-06
11565.75,4.0,2.1801720710399824e-06
11566.0,4.25,2.8247481274971342e-06
11566.25,4.5,2.8960424393735324e-06
11566.5,4.75,3.082592850700885e-06
11566.75,5.0,3.157311033669966e-06
11567.0,5.25,3.4873433672804123e-06
11567.25,5.5,3.7837675534992484e-06
11567.5,5.75,2.6660369940338797e-06
11567.75,6.0,3.0311543613093837e-06
11568.0,6.25,2.755369329792161e-06
11568.25,6.5,1.987785719349835e-06
11568.5,6.75,1.6035353352693469e-06
11568.75,7.0,1.4480212196867662e-06
11569.0,7.25,1.466055091313503e-06
11569.25,7.5,1.255275929088556e-06
11569.5,7.75,1.2197554874664811e-06
11569.75,8.0,1.0634976621444713e-06
11570.0,8.25,1.081076443856928e-06
11570.25,8.5,1.2036158084156223e-06
11570.5,8.75,1.0453651540627804e-06
11570.75,9.0,1.1690408461301285e-06
11571.0,9.25,1.2906618660556697e-06
11571.25,9.5,1.5176025410457848e-06
11571.5,9.75,1.6381760547806071e-06
11571.75,10.0,1.5520751288069763e-06
11572.0,10.25,1.3956831033125457e-06
11572.25,10.5,1.760167888647248e-06
11572.5,10.75,1.4639020063996915e-06
11572.75,11.0,1.534841138012148e-06
11573.0,11.25,1.4138850282457571e-06
11573.25,11.5,1.4313403989648408e-06
11573.5,11.75,1.4298107805849692e-06
11573.75,12.0,1.4129402968357309e-06
11574.0,12.25,1.1850635289902266e-06
11574.25,12.5,1.3435245545077595e-06
11574.5,12.75,1.29221584020878e-06
11574.75,13.0,1.220407153280541e-06
11575.0,13.0,1.1339925214414434e-06
11560.25,1.0,1.0182718704432336e-06
11560.5,1.0,2.337898469745256e-06
11560.75,1.0,5.024333515004329e-06
11561.0,1.0,9.90157044310974e-06
11561.25,1.0,1.6265484765346294e-05
11561.5,1.0,2.199456288053373e-05
11561.75,1.0,2.5602107501881837e-05
11562.0,1.0,2.2870054418324345e-05
11562.25,1.0,1.6681124701536676e-05
11562.5,1.0,9.464196673578234e-06
11562.75,1.25,4.655505021875789e-06
11563.0,1.5,2.180325594864438e-06
11563.25,1.75,8.100169941565373e-07
11563.5,2.0,4.1367294736756356e-07
11563.75,2.25,4.926945164308217e-07
11564.0,2.5,3.4946608571424577e-07
11564.25,2.75,3.495601040316293e-07
11564.5,3.0,7.63601047087936e-07
11564.75,3.25,8.420088042347006e-07
11565.0,3.5,1.1438610170735554e-06
11565.25,3.75,1.2564216265977908e-06
11565.5,4.0,1.859274293778496e-06
11565.75,4.25,2.5135201133311227e-06
11566.0,4.5,2.877087362646498e-06
11566.25,4.75,3.4483976217943048e-06
11566.5,5.0,3.877460920358574e-06
11566.75,5.25,3.5572433828444436e-06
11567.0,5.5,4.214011483228997e-06
11567.25,5.75,4.082948352609774e-06
11567.5,6.0,3.086636607281051e-06
11567.75,6.25,3.4927820072192633e-06
11568.0,6.5,2.6354627872654443e-06
11568.25,6.75,2.815399682728315e-06
11568.5,7.0,1.7639268940975478e-06
11568.75,7.25,1.8925844755080643e-06
11569.0,7.5,1.765589631541486e-06
11569.25,7.75,1.5416570352835389e-06
11569.5,8.0,1.2390161220777804e-06
11569.75,8.25,1.3677501251570885e-06
11570.0,8.5,1.2576069300191093e-06
11570.25,8.75,1.145710179434445e-06
11570.5,9.0,1.2413532583899726e-06
11570.75,9.25,1.2565908188448412e-06
11571.0,9.5,1.1137348582972864e-06
11571.25,9.75,1.3355823267733028e-06
11571.5,10.0,1.1437071896102587e-06
11571.75,10.25,1.1458645462061285e-06
11572.0,10.5,1.2721544100313956e-06
11572.25,10.75,1.320037911488818e-06
11572.5,11.0,1.3531213804003072e-06
11572.75,11.25,1.2557453129783058e-06
11573.0,11.5,9.714563509850777e-07
11573.25,11.75,1.3830955203920742e-06
11573.5,12.0,9.53730617451878e-07
11573.75,12.25,1.0499514397459116e-06
11574.0,12.5,1.1932873481756642e-06
11574.25,12.75,1.0819138623459353e-06
11574.5,13.0,8.439384550397679e-07
11574.75,13.0,8.438247013728263e-07
11560.0,1.0,1.1025041652322232e-06
11560.25,1.0,4.2775291318745116e-06
11560.5,1.0,9.805856768396665e-06
11560.75,1.0,1.64717055710177e-05
11561.0,1.0,3.184343345203763e-05
11561.25,1.0,6.084713456838796e-05
11561.5,1.0,0.0001013259532197276
11561.75,1.0,0.00011902340325323448
11562.0,1.0,9.44224737348313e-05
11562.25,1.0,5.601501638420747e-05
11562.5,1.25,2.8071880064908423e-05
11562.75,1.5,1.0141127269476037e-05
11563.0,1.75,3.0752863703820613e-06
11563.25,2.0,7.781049171239505e-07
11563.5,2.25,4.370827629324096e-07
11563.75,2.5,4.5614748251634217e-07
11564.0,2.75,5.130284135656568e-07
11564.25,3.0,7.405449640008752e-07
11564.5,3.25,9.49035430757312e-07
11564.75,3.5,1.4237436899916954e-06
11565.0,3.75,1.7089499169250962e-06
11565.25,4.0,2.201467570399469e-06
11565.5,4.25,3.0397611203723558e-06
11565.75,4.5,3.1140865152857308e-06
11566.0,4.75,3.2457011731900073e-06
11566.25,5.0,3.497130699291957e-06
11566.5,5.25,3.629200999668165e-06
11566.75,5.5,2.9989519611931063e-06
11567.0,5.75,2.9625765056896284e-06
11567.25,6.0,2.773410500504476e-06
11567.5,6.25,2.621442801846696e-06
11567.75,6.5,1.7685195084245997e-06
11568.0,6.75,2.1054497632383805e-06
11568.25,7.0,1.632777979976446e-06
11568.5,7.25,1.5170354835927019e-06
11568.75,7.5,1.3485327024023651e-06
11569.0,7.75,1.518456689211699e-06
11569.25,8.0,1.3857771915919165e-06
11569.5,8.25,1.445047990709254e-06
11569.75,8.5,1.2906881858299445e-06
11570.0,8.75,9.109520980963321e-07
11570.25,9.0,1.575820608581919e-06
11570.5,9.25,1.4241249307709138e-06
11570.75,9.5,1.6716446852355743e-06
11571.0,9.75,1.727706932300658e-06
11571.25,10.0,1.804616421561132e-06
11571.5,10.25,1.4615145633662603e-06
11571.75,10.5,2.0680669123998156e-06
11572.0,10.75,1.3669769134686527e-06
11572.25,11.0,1.5597580594601078e-06
11572.5,11.25,1.5950199224634232e-06
11572.75,11.5,1.765914914155933e-06
11573.0,11.75,1.6897353513709734e-06
11573.25,12.0,1.2725590290275845e-06
11573.5,12.25,1.4431132631811926e-06
11573.75,12.5,1.3286496030602369e-06
11574.0,12.75,1.2355650127602502e-06
11574.25,13.0,1.1980293444166641e-06
11574.5,13.0,1.2165563202562464e-06
11558.5,1.0,9.715815044738694e-07
11558.75,1.0,2.6004587670105802e-06
11559.0,1.0,5.4642551306804605e-06
11559.25,1.0,1.0152217779123216e-05
11559.5,1.0,1.7457910033965935e-05
11559.75,1.0,2.702678665835276e-05
11560.0,1.0,3.314980103822212e-05
11560.25,1.0,3.114651004421917e-05
11560.5,1.0,2.722442312386174e-05
11560.75,1.0,2.0490956740051724e-05
11561.0,1.0,1.1760956871451062e-05
11561.25,1.0,6.572299428163829e-06
11561.5,1.0,2.9123866238327546e-06
11561.75,1.0,1.069953282218318e-06
11562.0,1.0,5.925895101516838e-07
11562.25,1.25,3.7859885370802027e-07
11562.5,1.5,4.279813128873272e-07
11562.75,1.75,8.213791725117376e-07
11563.0,2.0,9.835367423918924e-07
11563.25,2.25,9.664953731081672e-07
11563.5,2.5,1.9119898958034145e-06
11563.75,2.75,1.959441008056633e-06
11564.0,3.0,2.380165047817516e-06
11564.25,3.25,2.9964578611062314e-06
11564.5,3.5,3.16967246977888e-06
11564.75,3.75,3.4659506956309492e-06
11565.0,4.0,3.5812876936634225e-06
11565.25,4.25,4.0175940038108916e-06
11565.5,4.5,3.334884841058087e-06
11565.75,4.75,3.3150819654015944e-06
11566.0,5.0,2.927411132905506e-06
11566.25,5.25,2.670399581333451e-06
11566.5,5.5,2.21211653651126e-06
11566.75,5.75,2.1470542854373987e-06
11567.0,6.0,1.9353440267541958e-06
11567.25,6.25,1.5122942202554087e-06
11567.5,6.5,1.4801662119303284e-06
11567.75,6.75,1.5287591471839864e-06
11568.0,7.0,1.6107200676879891e-06
11568.25,7.25,1.189446965818553e-06
11568.5,7.5,1.5128989766751325e-06
11568.75,7.75,1.4016405583405829e-06
11569.0,8.0,1.2856648724752269e-06
11569.25,8.25,1.5942376313350858e-06
11569.5,8.5,1.3008982539831471e-06
11569.75,8.75,1.530186560019826e-06
11570.0,9.0,1.3019391113673182e-06
11570.25,9.25,1.3344875891515012e-06
11570.5,9.5,1.4330885422681973e-06
11570.75,9.75,1.319621133839983e-06
11571.0,10.0,1.3509419776605628e-06
11571.25,10.25,1.123371892232362e-06
11571.5,10.5,1.384048563495996e-06
11571.75,10.75,1.4642909706254444e-06
11572.0,11.0,1.0099455528578787e-06
11572.25,11.25,1.0742430183806886e-06
11572.5,11.5,1.1407178824443291e-06
11572.75,11.75,9.929934059703126e-07
11573.0,12.0,1.3182133502594094e-06
11559.5,1.0,1.3342814779874055e-06
11559.75,1.0,4.0953972306733456e-06
11560.0,1.0,7.936816338514233e-06
11560.25,1.0,1.6268860778890895e-05
11560.5,1.0,2.6917263750124602e-05
11560.75,1.0,4.0053744958555954e-05
11561.0,1.0,4.891485161479916e-05
11561.25,1.0,4.2139944501026216e-05
11561.5,1.0,3.248737560888449e-05
11561.75,1.0,2.3499290829509726e-05
11562.0,1.25,1.2944188719164912e-05
11562.25,1.5,6.0922008913397574e-06
11562.5,1.75,2.382005000304896e-06
11562.75,2.0,1.3972551304032809e-06
11563.0,2.25,6.346042595145582e-07
11563.25,2.5,4.1282537943733295e-07
11563.5,2.75,5.398485731103587e-07
11563.75,3.0,7.927230811535351e-07
11564.0,3.25,9.198056355539768e-07
11564.25,3.5,8.562558304679419e-07
11564.5,3.75,1.27074426474991e-06
11564.75,4.0,1.6826050637650171e-06
11565.0,4.25,2.28549603898142e-06
11565.25,4.5,2.0619100875239597e-06
11565.5,4.75,3.0103278963220256e-06
11565.75,5.0,3.518746104018953e-06
11566.0,5.25,3.584551382926268e-06
11566.25,5.5,3.994788259735807e-06
11566.5,5.75,4.883829551557891e-06
11566.75,6.0,3.933490013122631e-06
11567.0,6.25,4.217286791736806e-06
11567.25,6.5,2.7627544623883056e-06
11567.5,6.75,2.5401225050281726e-06
11567.75,7.0,3.0477374739894657e-06
11568.0,7.25,2.537394856700625e-06
11568.25,7.5,2.156206780737616e-06
11568.5,7.75,2.15794425598398e-06
11568.75,8.0,1.8396112711079536e-06
11569.0,8.25,1.5865106487863956e-06
11569.25,8.5,1.3011134484609284e-06
11569.5,8.75,1.3326689449805719e-06
11569.75,9.0,1.459981896224487e-06
11570.0,9.25,1.0466753783890078e-06
11570.25,9.5,1.1418276855152815e-06
11570.5,9.75,1.015366815223293e-06
11570.75,10.0,1.8088650381042183e-06
11571.0,10.25,1.6195457193310754e-06
11571.25,10.5,1.2680166140608842e-06
11571.5,10.75,1.5875765656426082e-06
11571.75,11.0,1.2717701616267264e-06
11572.0,11.25,1.4927231335244018e-06
11572.25,11.5,1.61932809695546e-06
11572.5,11.75,1.9662170921856447e-06
11572.75,12.0,1.173230160107232e-06
11573.0,12.25,1.3328479228136344e-06
11573.25,12.5,1.4917206330989322e-06
11573.5,12.75,1.110706602344695e-06
11573.75,13.0,9.220333671793764e-07
11574.0,13.0,1.2054243588601609e-06
11559.25,1.0,1.242613863113336e-06
11559.5,1.0,3.2076035600871154e-06
11559.75,1.0,7.371570416926407e-06
11560.0,1.0,1.0977229859988236e-05
11560.25,1.0,1.8534038874435232e-05
11560.5,1.0,2.507266065066999e-05
11560.75,1.0,2.8596335925626924e-05
11561.0,1.0,2.672908957675308e-05
11561.25,1.0,1.8899756014772188e-05
11561.5,1.0,1.1118936438269287e-05
11561.75,1.25,5.98619978739581e-06
11562.0,1.5,2.401846347324115e-06
11562.25,1.75,1.061098958969826e-06
11562.5,2.0,6.407491382624911e-07
11562.75,2.25,3.4039797970194825e-07
11563.0,2.5,4.804334470559339e-07
11563.25,2.75,5.407766201196864e-07
11563.5,3.0,7.005385179695337e-07
11563.75,3.25,6.410918306749859e-07
11564.0,3.5,9.606102180349043e-07
11564.25,3.75,1.5824838666771362e-06
11564.5,4.0,1.882955486932289e-06
11564.75,4.25,2.0599337525305188e-06
11565.0,4.5,2.262947806330438e-06
11565.25,4.75,2.504599847896653e-06
11565.5,5.0,2.6799138139717424e-06
11565.75,5.25,3.0803120972216907e-06
11566.0,5.5,2.802528441159614e-06
11566.25,5.75,2.8610536688451628e-06
11566.5,6.0,2.6641816995956853e-06
11566.75,6.25,2.6206153204772485e-06
11567.0,6.5,1.88144630540389e-06
11567.25,6.75,1.7613539880376842e-06
11567.5,7.0,1.5820608557531383e-06
11567.75,7.25,1.7611187330639915e-06
11568.0,7.5,1.403702180278353e-06
11568.25,7.75,1.3203100087900636e-06
11568.5,8.0,1.5207630580720185e-06
11568.75,8.25,1.4833181827748674e-06
11569.0,8.5,1.5225930978530917e-06
11569.25,8.75,1.4216621505199018e-06
11569.5,9.0,1.3404936770113695e-06
11569.75,9.25,1.262487150185351e-06
11570.0,9.5,1.2808136240465393e-06
11570.25,9.75,1.3023919209062595e-06
11570.5,10.0,1.1820130628070056e-06
11570.75,10.25,1.4008899013009024e-06
11571.0,10.5,1.4815343955427756e-06
11571.25,10.75,1.2206124545051727e-06
11571.5,11.0,1.4409153270523564e-06
11571.75,11.25,1.241119738227829e-06
11572.0,11.5,1.4224224993101254e-06
11572.25,11.75,1.1608924012066558e-06
11572.5,12.0,1.2017258224881918e-06
11572.75,12.25,1.3211919794038178e-06
11573.0,12.5,1.1024662169272663e-06
11573.25,12.75,8.613519780647705e-07
11573.5,13.0,7.609912977040413e-07
11573.75,13.0,8.614671474695126e-07
11559.0,1.0,1.21878370575825e-06
11559.25,1.0,2.966729173620142e-06
11559.5,1.0,6.049712292968237e-06
11559.75,1.0,1.1878565950406813e-05
11560.0,1.0,1.7994424007327578e-05
11560.25,1.0,2.8477427546633705e-05
11560.5,1.0,3.342155419259848e-05
11560.75,1.0,2.814168921639968e-05
11561.0,1.0,2.2375162602997946e-05
11561.25,1.0,1.2431663655506935e-05
11561.5,1.25,6.442550753550593e-06
11561.75,1.5,2.886197016049258e-06
11562.0,1.75,1.041021920543236e-06
11562.25,2.0,4.318897327403513e-07
11562.5,2.25,3.931030695413874e-07
11562.75,2.5,2.358300715414105e-07
11563.0,2.75,3.5336432678756023e-07
11563.25,3.0,4.3247163752712095e-07
11563.5,3.25,4.7216894582616815e-07
11563.75,3.5,6.677354886054279e-07
11564.0,3.75,1.138312059065992e-06
11564.25,4.0,1.4713614790266838e-06
11564.5,4.25,1.7074680885989883e-06
11564.75,4.5,1.9241313440328387e-06
11565.0,4.75,2.060737348309124e-06
11565.25,5.0,2.531422508349279e-06
11565.5,5.25,2.7446961295942e-06
11565.75,5.5,2.5895962030869632e-06
11566.0,5.75,3.1005019869704342e-06
11566.25,6.0,2.8677207622511777e-06
11566.5,6.25,2.5689417685614867e-06
11566.75,6.5,2.278769852456332e-06
11567.0,6.75,2.140393306106484e-06
11567.25,7.0,1.6878420186150915e-06
11567.5,7.25,1.3936384370348851e-06
11567.75,7.5,1.6472603706806478e-06
11568.0,7.75,1.570719464516603e-06
11568.25,8.0,1.844354384140248e-06
11568.5,8.25,1.591209983180714e-06
11568.75,8.5,1.256068478969371e-06
11569.0,8.75,1.413077038840542e-06
11569.25,9.0,1.3156546010012328e-06
11569.5,9.25,1.3172501934293438e-06
11569.75,9.5,9.623246747548813e-07
11570.0,9.75,1.1386183863154717e-06
11570.25,10.0,7.851484152309214e-07
11570.5,10.25,1.275694548953267e-06
11570.75,10.5,1.001198925898087e-06
11571.0,10.75,9.424316787099615e-07
11571.25,11.0,8.832919671347866e-07
11571.5,11.25,9.024350404696993e-07
11571.75,11.5,9.425585201202864e-07
11572.0,11.75,1.0986165710065906e-06
11572.25,12.0,1.2184553696306207e-06
11572.5,12.25,9.819639538315116e-07
11572.75,12.5,9.421780982771057e-07
11573.0,12.75,1.1590294939217548e-06
11573.25,13.0,7.85994366385379e-07
11573.5,13.0,1.040321650180971e-06
11558.75,1.0,1.8670358743637462e-06
11559.0,1.0,4.478931269441803e-06
11559.25,1.0,9.84167778006742e-06
11559.5,1.0,1.60477899542211e-05
11559.75,1.0,2.3696102708063532e-05
11560.0,1.0,3.388340156460708e-05
11560.25,1.0,3.686554398796709e-05
11560.5,1.0,3.066727120757262e-05
11560.75,1.0,2.461455150748744e-05
11561.0,1.0,1.4545608952121366e-05
11561.25,1.25,8.266579354299107e-06
11561.5,1.5,3.7265665797296486e-06
11561.75,1.75,1.357502001808922e-06
11562.0,2.0,7.693077622991256e-07
11562.25,2.25,4.86334566083384e-07
11562.5,2.5,4.86139041599566e-07
11562.75,2.75,4.461057241366557e-07
11563.0,3.0,5.673142694126839e-07
11563.25,3.25,1.0330454633990778e-06
11563.5,3.5,1.1534981429894106e-06
11563.75,3.75,1.4171458779194418e-06
11564.0,4.0,1.4770893327441162e-06
11564.25,4.25,1.8642825033196387e-06
11564.5,4.5,2.225751049340449e-06
11564.75,4.75,2.3689754120599884e-06
11565.0,5.0,2.6293770835790797e-06
11565.25,5.25,2.833153333658201e-06
11565.5,5.5,3.156519669973728e-06
11565.75,5.75,2.714276315597577e-06
11566.0,6.0,2.6115974035944004e-06
11566.25,6.25,1.942733714508481e-06
11566.5,6.5,2.105755921831101e-06
11566.75,6.75,1.743400055010354e-06
11567.0,7.0,1.5594871012999074e-06
11567.25,7.25,1.537791634089765e-06
11567.5,7.5,1.638962136332513e-06
11567.75,7.75,1.5379975239858809e-06
11568.0,8.0,1.6805552068459748e-06
11568.25,8.25,1.761073997657407e-06
11568.5,8.5,1.4786729181986798e-06
11568.75,8.75,1.358594705325269e-06
11569.0,9.0,1.3166265709988243e-06
