Calibrated,Energy Transfer,RIXS
11567.5,2.5,3.370872629393373e-07
11567.75,2.75,4.718592703184422e-07
11568.0,3.0,4.8514698255557e-07
11568.25,3.25,8.219451042537654e-07
11568.5,3.5,8.767775011447342e-07
11568.75,3.75,9.435927785712344e-07
11569.0,4.0,1.010722880324104e-06
11569.25,4.25,1.2666039311451466e-06
11569.5,4.5,1.3078985802046287e-06
11569.75,4.75,1.5771479298976347e-06
11570.0,5.0,1.967802704326996e-06
11570.25,5.25,1.511359703393499e-06
11570.5,5.5,1.3219106940335993e-06
11570.75,5.75,1.3080729434335587e-06
11571.0,6.0,1.2534633664548673e-06
11571.25,6.25,8.49233500714111e-07
11571.5,6.5,7.686614203681737e-07
11571.75,6.75,7.426809534716324e-07
11572.0,7.0,5.799447029469283e-07
11572.25,7.25,4.850823566087795e-07
11572.5,7.5,5.398433401619017e-07
11572.75,7.75,6.069998084848159e-07
11573.0,8.0,5.92878435855175e-07
11573.25,8.25,5.137422537807779e-07
11573.5,8.5,3.6400572281708396e-07
11573.75,8.75,7.417897363274664e-07
11574.0,9.0,7.143393378721287e-07
11574.25,9.25,6.06757073290807e-07
11574.5,9.5,8.634037523635003e-07
11574.75,9.75,7.434749462055324e-07
11575.0,10.0,8.770114020387303e-07
11575.25,10.25,7.416908442149045e-07
11575.5,10.5,9.44725845283328e-07
11575.75,10.75,7.426809534716324e-07
11576.0,11.0,9.578385377782582e-07
11576.25,11.25,6.87841391867287e-07
11576.5,11.5,9.7029396511114e-07
11576.75,11.75,9.165108485906557e-07
11577.0,12.0,7.687639085575562e-07
11577.25,12.25,6.606910353611011e-07
11577.5,12.5,7.016091216309843e-07
11577.75,12.75,7.019836627342172e-07
11578.0,13.0,6.87841391867287e-07
11578.25,13.25,5.797900922556602e-07
11578.5,13.5,4.854703707588466e-07
11578.75,13.75,4.994217236355676e-07
11700.5,135.5,4.5746301667151306e-07
11700.7,135.7,5.106708572854764e-07
11700.9,135.9,7.799631029040823e-07
11701.1,136.1,6.862858106963753e-07
11701.3,136.3,5.391240285827386e-07
11701.5,136.5,6.369504093720937e-07
11701.7,136.7,7.455672771986061e-07
11701.9,136.9,6.430674767419597e-07
11702.1,137.1,6.016950679957819e-07
11702.3,137.3,4.911009104601629e-07
11702.5,137.5,6.091116772149919e-07
11702.7,137.7,6.593726416494587e-07
11702.9,137.9,6.072427379706024e-07
11703.1,138.1,4.871589633527904e-07
11703.3,138.3,6.672730408291573e-07
11703.5,138.5,6.55508438155278e-07
11703.7,138.7,7.084126040225575e-07
11703.9,138.9,3.9264371971921477e-07
11704.1,139.1,7.254010460283084e-07
11704.3,139.3,6.836483486621592e-07
11704.5,139.5,4.425366317743072e-07
11704.7,139.7,6.971456043561947e-07
11704.9,139.9,4.971000660014536e-07
11705.1,140.1,8.046120577714676e-07
11705.3,140.3,6.029794097003093e-07
11705.5,140.5,6.705989516231526e-07
11563.8,-0.95,2.2769414373508487e-06
11564.05,-0.7,4.84109945355378e-06
11564.3,-0.45,7.471666033384799e-06
11564.55,-0.2,1.1818226368687027e-05
11564.8,0.05,1.7124212961989342e-05
11565.05,0.3,2.1426824676559752e-05
11565.3,0.55,2.1740276525447267e-05
11565.55,0.8,1.683967165899556e-05
11565.8,1.05,1.0943374787768381e-05
11566.05,1.3,5.327253023959579e-06
11566.3,1.55,3.1053369096463413e-06
11566.55,1.8,1.3696852980047561e-06
11566.8,2.05,9.828289946347365e-07
11567.05,2.3,8.80318111752863e-07
11567.3,2.55,9.568367081869146e-07
11567.55,2.8,7.501543442563307e-07
11567.8,3.05,1.1119994176226306e-06
11568.05,3.3,1.2676722567391268e-06
11568.3,3.55,8.798454577331299e-07
11568.55,3.8,1.2951072583224305e-06
11568.8,4.05,1.6037782532376726e-06
11569.05,4.3,1.861453129424587e-06
11569.3,4.55,1.966977399921419e-06
11569.55,4.8,2.0443467988505077e-06
11569.8,5.05,1.9136734163738292e-06
11570.05,5.3,1.268523386225322e-06
11570.3,5.55,1.0362250280778125e-06
11570.55,5.8,1.0358074760181438e-06
11570.8,6.05,5.176951301661573e-07
11571.05,6.3,7.246758841815755e-07
11571.3,6.55,5.176256315582682e-07
11571.55,6.8,3.881150177302583e-07
11571.8,7.05,3.8842780350680386e-07
11572.05,7.3,7.242869530750779e-07
11572.3,7.55,5.432881100310544e-07
11572.55,7.8,7.240926440333408e-07
11572.8,8.05,8.021043699758674e-07
11573.05,8.3,8.546559636805401e-07
11573.3,8.55,8.287572981144633e-07
11573.55,8.8,6.993579194941125e-07
11573.8,9.05,6.211507578699219e-07
11574.05,9.3,1.1398475308855936e-06
11574.3,9.55,1.060847715129373e-06
11574.55,9.8,1.0865762200621087e-06
11574.8,10.05,1.295629478991109e-06
11575.05,10.3,1.11649234456252e-06
11575.3,10.55,8.543116682741965e-07
11575.55,10.8,1.5023244196540193e-06
11575.8,11.05,1.1906987993821619e-06
11576.05,11.3,1.425000894511925e-06
11576.3,11.55,9.060881330180872e-07
11576.55,11.8,9.576074183827962e-07
11576.8,12.05,8.547707904928042e-07
11577.05,12.3,6.733653047180014e-07
11577.3,12.55,5.955892987104327e-07
11577.55,12.8,6.472927292300463e-07
11577.8,13.05,7.004872823031461e-07
11578.05,13.3,4.6680306652270464e-07
11578.3,13.55,4.671801287735307e-07
11700.3,135.55,7.506579387409282e-07
11700.5,135.75,8.002784762573899e-07
11700.7,135.95,5.163086943596063e-07
11700.9,136.15,8.006000885050485e-07
11701.1,136.35,8.793733109889748e-07
11701.3,136.55,5.973544832142221e-07
11701.5,136.75,6.514044684209928e-07
11701.7,136.95,6.022222367104673e-07
11701.9,137.15,7.09075193406168e-07
11702.1,137.35,4.716246257855105e-07
11702.3,137.55,7.794730450426294e-07
11702.5,137.75,7.75709494932445e-07
11702.7,137.95,8.551154561341318e-07
11702.9,138.15,8.314379147121381e-07
11703.1,138.35,6.533471142533449e-07
11703.3,138.55,8.926663026163446e-07
11703.5,138.75,7.861478855805778e-07
11703.7,138.95,7.287850224474897e-07
11703.9,139.15,4.136007862137345e-07
11704.1,139.35,6.70034932271194e-07
11704.3,139.55,9.01247272149819e-07
11704.5,139.75,8.241075777670405e-07
11704.7,139.95,7.216725482979352e-07
11704.9,140.15,4.889220052060415e-07
11705.1,140.35,6.95062223901012e-07
11705.3,140.55,6.438340451305003e-07
11563.55,-0.95,1.0210980935011619e-06
11563.8,-0.7,2.649791347035585e-06
11564.05,-0.45,4.5071760740670495e-06
11564.3,-0.2,9.42945938888725e-06
11564.55,0.05,1.5727866063861652e-05
11564.8,0.3,2.1592494310838212e-05
11565.05,0.55,2.08775251926528e-05
11565.3,0.8,1.629157321502119e-05
11565.55,1.05,1.0546974488481198e-05
11565.8,1.3,4.949992983672736e-06
11566.05,1.55,1.972892814426792e-06
11566.3,1.8,1.02055278076765e-06
11566.55,2.05,5.59210011253937e-07
11566.8,2.3,2.964478335971115e-07
11567.05,2.55,3.620349603338041e-07
11567.3,2.8,6.578941308869847e-07
11567.55,3.05,9.037604700855859e-07
11567.8,3.3,1.0520692064274854e-06
11568.05,3.55,1.416172695475758e-06
11568.3,3.8,1.5645857884291996e-06
11568.55,4.05,1.5470831467164288e-06
11568.8,4.3,1.9906608720996443e-06
11569.05,4.55,1.9895989031094603e-06
11569.3,4.8,2.1427295209450162e-06
11569.55,5.05,2.2584091907429156e-06
11569.8,5.3,1.814291587171144e-06
11570.05,5.55,1.4655740685737496e-06
11570.3,5.8,1.7598668001226842e-06
11570.55,6.05,1.235034327449789e-06
11570.8,6.3,1.0220537943508087e-06
11571.05,6.55,9.231453626394401e-07
11571.3,6.8,5.263855268983415e-07
11571.55,7.05,9.210517832417785e-07
11571.8,7.3,4.781852940642513e-07
11572.05,7.55,5.923417809443419e-07
11572.3,7.8,6.093649912829515e-07
11572.55,8.05,6.585090673159083e-07
11572.8,8.3,7.413176383979078e-07
11573.05,8.55,7.735415733582144e-07
11573.3,8.8,7.573865606167418e-07
11573.55,9.05,7.407237924926492e-07
11573.8,9.3,7.909501852652505e-07
11574.05,9.55,9.714305886171255e-07
11574.3,9.8,1.1693220102997175e-06
11574.55,10.05,1.0382608859882259e-06
11574.8,10.3,1.235034327449789e-06
11575.05,10.55,1.2832359340807624e-06
11575.3,10.8,1.2508331824515806e-06
11575.55,11.05,1.1034447139448038e-06
11575.8,11.3,1.2691551777905096e-06
11576.05,11.55,1.0703630837898171e-06
11576.3,11.8,1.0377060371513585e-06
11576.55,12.05,1.185791334388446e-06
11576.8,12.3,1.0540367416786188e-06
11577.05,12.55,8.736911467837557e-07
11577.3,12.8,1.1369908913187978e-06
11577.55,13.05,6.913422063264725e-07
11577.8,13.3,7.083701878024453e-07
11578.05,13.55,7.247470735660283e-07
11700.3,135.8,9.194572069756789e-07
11700.5,136.0,5.583162286040906e-07
11700.7,136.2,6.895010819421144e-07
11700.9,136.4,7.89262374787224e-07
11701.1,136.6,1.004360439078723e-06
11701.3,136.8,7.749899593455108e-07
11701.5,137.0,8.108964625882987e-07
11701.7,137.2,8.999223367023425e-07
11701.9,137.4,7.513571513772944e-07
11702.1,137.6,7.005077280012553e-07
11702.3,137.8,8.920843423454281e-07
11702.5,138.0,7.90421969567865e-07
11702.7,138.2,7.237800994852196e-07
11702.9,138.4,8.093754885159199e-07
11703.1,138.6,8.459245750759139e-07
11703.3,138.8,6.671502171440527e-07
11703.5,139.0,8.823030092891857e-07
11703.7,139.2,7.280542001934936e-07
11703.9,139.4,8.226969179782526e-07
11704.1,139.6,7.534622779192458e-07
11704.3,139.8,9.982281613779501e-07
11704.5,140.0,7.527622200555034e-07
11704.7,140.2,9.342586449492945e-07
11704.9,140.4,6.878524342966631e-07
11705.1,140.6,7.53162093744776e-07
11705.3,140.8,7.702512197296802e-07
11563.3,-0.95,1.4591147876963984e-06
11563.55,-0.7,3.948056607465622e-06
11563.8,-0.45,7.087358202554015e-06
11564.05,-0.2,9.763813354943907e-06
11564.3,0.05,1.2597233701084492e-05
11564.55,0.3,1.4649654938389105e-05
11564.8,0.55,1.3483323819354487e-05
11565.05,0.8,1.1149721118079474e-05
11565.3,1.05,6.956077163399882e-06
11565.55,1.3,4.4469528836716415e-06
11565.8,1.55,1.7428728232404238e-06
11566.05,1.8,9.774314901977996e-07
11566.3,2.05,6.133728115409161e-07
11566.55,2.3,4.980305763956876e-07
11566.8,2.55,5.751916946153909e-07
11567.05,2.8,8.051600792430881e-07
11567.3,3.05,9.578798211408484e-07
11567.55,3.3,1.2070907962200815e-06
11567.8,3.55,1.4188061800512974e-06
11568.05,3.8,1.2657622156362101e-06
11568.3,4.05,1.801782633901441e-06
11568.55,4.3,2.16597274075386e-06
11568.8,4.55,2.108469039671899e-06
11569.05,4.8,1.974028303732811e-06
11569.3,5.05,1.974293737147324e-06
11569.55,5.3,2.0506895970816578e-06
11569.8,5.55,2.164808395778317e-06
11570.05,5.8,1.6314652448479049e-06
11570.3,6.05,1.284767584585167e-06
11570.55,6.3,9.967308187539886e-07
11570.8,6.55,7.095939693718147e-07
11571.05,6.8,4.983654093769943e-07
11571.3,7.05,4.598441128457453e-07
11571.55,7.3,6.134552984709243e-07
11571.8,7.55,7.095939693718147e-07
11572.05,7.8,6.51796254625357e-07
11572.3,8.05,8.433876158687597e-07
11572.55,8.3,6.522348202656649e-07
11572.8,8.55,8.631358146122372e-07
11573.05,8.8,8.61397257177138e-07
11573.3,9.05,8.228919350562203e-07
11573.55,9.3,1.2041774636467424e-06
11573.8,9.55,1.220019684255093e-06
11574.05,9.8,1.2366020117231774e-06
11574.3,10.05,1.310951029424296e-06
11574.55,10.3,1.4797751728254086e-06
11574.8,10.55,1.6677143576750772e-06
11575.05,10.8,1.4391508101282889e-06
11575.3,11.05,1.2313433719391053e-06
11575.55,11.3,1.1751367968215962e-06
11575.8,11.55,1.2501209870879547e-06
11576.05,11.8,9.854675749898184e-07
11576.3,12.05,9.878314364436854e-07
11576.55,12.3,1.136171692206544e-06
11576.8,12.55,7.766935115308203e-07
11577.05,12.8,9.48826377676924e-07
11577.3,13.05,7.7762355964202e-07
11577.55,13.3,8.155564162099235e-07
11577.8,13.55,8.921343174650478e-07
11700.3,136.05,7.939491246852677e-07
11700.5,136.25,7.178589516727908e-07
11700.7,136.45,7.559415351037043e-07
11700.9,136.65,8.130683146615976e-07
11701.1,136.85,9.275039269853766e-07
11701.3,137.05,8.9272867743671e-07
11701.5,137.25,6.87824728502683e-07
11701.7,137.45,1.0143983316401174e-06
11701.9,137.65,6.343318870566309e-07
11702.1,137.85,8.251072855342287e-07
11702.3,138.05,5.898427555322494e-07
11702.5,138.25,5.864766986659074e-07
11702.7,138.45,7.760747144163355e-07
11702.9,138.65,6.840656224151582e-07
11703.1,138.85,9.166082249356584e-07
11703.3,139.05,6.144468749231941e-07
11703.5,139.25,9.975356074651345e-07
11703.7,139.45,7.249683684853961e-07
11703.9,139.65,7.753540294865246e-07
11704.1,139.85,7.346082616682163e-07
11704.3,140.05,6.030742463550757e-07
11704.5,140.25,8.654318396700973e-07
11704.7,140.45,9.048506214155898e-07
11704.9,140.65,8.291174751111653e-07
11705.1,140.85,8.284604014286046e-07
11705.3,141.05,9.248023400141494e-07
11563.05,-0.95,1.1721914828736327e-06
11563.3,-0.7,3.3739908167593205e-06
11563.55,-0.45,5.2085185956817565e-06
11563.8,-0.2,9.422664328867913e-06
11564.05,0.05,1.5314784825580958e-05
11564.3,0.3,2.1198232490810382e-05
11564.55,0.55,2.0839986242789057e-05
11564.8,0.8,1.6900991340485058e-05
11565.05,1.05,1.0676650872557403e-05
11565.3,1.3,5.838232889309868e-06
11565.55,1.55,2.8650074538179144e-06
11565.8,1.8,1.0025837288737956e-06
11566.05,2.05,4.091772416408335e-07
11566.3,2.3,2.8211569846909913e-07
11566.55,2.55,5.078082572443785e-07
11566.8,2.8,6.349302025461209e-07
11567.05,3.05,8.040297406369326e-07
11567.3,3.3,1.0582170042435348e-06
11567.55,3.55,1.1293693110491452e-06
11567.8,3.8,1.241475156897066e-06
11568.05,4.05,1.7763783300115057e-06
11568.3,4.3,2.2998582892226155e-06
11568.55,4.55,2.1158677385182436e-06
11568.8,4.8,2.665993350532987e-06
11569.05,5.05,2.439974373781282e-06
11569.3,5.3,2.342813977013664e-06
11569.55,5.55,2.2995505747070654e-06
11569.8,5.8,1.6931472067896559e-06
11570.05,6.05,1.5657421265035003e-06
11570.3,6.3,1.382921941337919e-06
11570.55,6.55,1.1565196453760992e-06
11570.8,6.8,1.015209072720441e-06
11571.05,7.05,8.751440458869077e-07
11571.3,7.3,4.938346019803162e-07
11571.55,7.55,7.057613273281513e-07
11571.8,7.8,9.177354378258808e-07
11572.05,8.05,6.356106367886353e-07
11572.3,8.3,8.894974243543152e-07
11572.55,8.55,8.478215676989478e-07
11572.8,8.8,7.051005904963609e-07
11573.05,9.05,9.309818049480272e-07
11573.3,9.3,8.468002326555413e-07
11573.55,9.55,9.173669187101697e-07
11573.8,9.8,9.883304715047948e-07
11574.05,10.05,1.1861553975408287e-06
11574.3,10.3,1.2717323515484218e-06
11574.55,10.55,1.1586894758552287e-06
11574.8,10.8,1.2436382954897027e-06
11575.05,11.05,9.740810307798877e-07
11575.3,11.3,1.1430273188609329e-06
11575.55,11.55,1.1162983974702814e-06
11575.8,11.8,1.1579136023612853e-06
11576.05,12.05,1.1311867217682801e-06
11576.3,12.3,1.0739073190853339e-06
11576.55,12.55,8.187927505106302e-07
11576.8,12.8,7.76545370468053e-07
11577.05,13.05,9.457201786197228e-07
11577.3,13.3,9.469879000387841e-07
11577.55,13.55,7.909821257814127e-07
11700.3,136.3,6.477396028218466e-07
11700.5,136.5,7.599839941741316e-07
11700.7,136.7,7.32423002905015e-07
11700.9,136.9,7.461093914619183e-07
11701.1,137.1,7.618143008231996e-07
11701.3,137.3,9.91117491768203e-07
11701.5,137.5,1.0356800576031062e-06
11701.7,137.7,8.692911583284734e-07
11701.9,137.9,9.882384160411547e-07
11702.1,138.1,9.023046407332282e-07
11702.3,138.3,9.37251042691785e-07
11702.5,138.5,9.467340839304918e-07
11702.7,138.7,9.032535814992439e-07
11702.9,138.9,8.209911469410521e-07
11703.1,139.1,9.6604290980762e-07
11703.3,139.3,8.579393189814957e-07
11703.5,139.5,6.5712967699905e-07
11703.7,139.7,7.400349034615929e-07
11703.9,139.9,1.100987670631916e-06
11704.1,140.1,9.68763144992674e-07
11704.3,140.3,8.565568358599513e-07
11704.5,140.5,8.983236830911678e-07
11704.7,140.7,9.414351991323732e-07
11704.9,140.9,7.8708098759774e-07
11705.1,141.1,1.0239688955841804e-06
11705.3,141.3,8.424027347762382e-07
11562.6,-1.15,7.822808871012224e-07
11562.85,-0.9,2.7604439006134025e-06
11563.1,-0.65,4.579841370224818e-06
11563.35,-0.4,8.10556389253853e-06
11563.6,-0.15,1.1314443915641204e-05
11563.85,0.1,1.4424051728073052e-05
11564.1,0.35,1.507827963200503e-05
11564.35,0.6,1.3067071086989284e-05
11564.6,0.85,8.560030364882906e-06
11564.85,1.1,5.226828434795713e-06
11565.1,1.35,2.90642891458815e-06
11565.35,1.6,1.3529581235585026e-06
11565.6,1.85,6.371953210747573e-07
11565.85,2.1,4.1124792253468813e-07
11566.1,2.35,5.436189215449173e-07
11566.35,2.6,7.16749207859394e-07
11566.6,2.85,8.352056965801111e-07
11566.85,3.1,8.490279691038721e-07
11567.1,3.35,1.3007670809300112e-06
11567.35,3.6,1.5788716719640686e-06
11567.6,3.85,1.7776523103112325e-06
11567.85,4.1,2.1889002328459207e-06
11568.1,4.35,2.0999535352053224e-06
11568.35,4.6,2.840450564479821e-06
11568.6,4.85,2.4293071615975125e-06
11568.85,5.1,2.192696857666067e-06
11569.1,5.35,2.1889002328459207e-06
11569.35,5.6,1.8341366320147753e-06
11569.6,5.85,1.511525781856599e-06
11569.85,6.1,9.809047016618116e-07
11570.1,6.35,7.960697505701187e-07
11570.35,6.6,7.298278243275234e-07
11570.6,6.85,7.031949463369381e-07
11570.85,7.1,5.570262226725587e-07
11571.1,7.35,6.764790617792513e-07
11571.35,7.6,7.299250698737362e-07
11571.6,7.85,6.506436591986939e-07
11571.85,8.1,6.645422579763678e-07
11572.1,8.35,7.699443462986652e-07
11572.35,8.6,1.0477397997888606e-06
11572.6,8.85,9.949546512936002e-07
11572.85,9.1,1.2340725029538122e-06
11573.1,9.35,9.82081003102845e-07
11573.35,9.6,1.234895108275072e-06
11573.6,9.85,1.4600446826765433e-06
11573.85,10.1,1.407890241939297e-06
11574.1,10.35,1.3533185759692017e-06
11574.35,10.6,1.4067646801202916e-06
11574.6,10.85,1.4204145698958134e-06
11574.85,11.1,1.4056409165627466e-06
11575.1,11.35,1.287322395959135e-06
11575.35,11.6,1.1541473955005761e-06
11575.6,11.85,1.447736192182862e-06
11575.85,12.1,1.2212910320599517e-06
11576.1,12.35,8.094454051632532e-07
11576.35,12.6,1.0881069380883076e-06
11576.6,12.85,9.561752988047808e-07
11576.85,13.1,7.833236502138606e-07
11577.1,13.35,1.0098347272595848e-06
11700.1,136.35,8.06223090652253e-07
11700.3,136.55,8.47673137238281e-07
11700.5,136.75,7.949049770590424e-07
11700.7,136.95,9.932348785949144e-07
11700.9,137.15,8.354280919193681e-07
11701.1,137.35,9.439019150307473e-07
11701.3,137.55,9.081400330562972e-07
11701.5,137.75,6.838558528406568e-07
11701.7,137.95,8.203749947549796e-07
11701.9,138.15,8.070351948048455e-07
11702.1,138.35,1.1225726371316022e-06
11702.3,138.55,8.884711453745662e-07
11702.5,138.75,7.419113119217729e-07
11702.7,138.95,7.708690192525867e-07
11702.9,139.15,9.224845584106526e-07
11703.1,139.35,7.919803266717496e-07
11703.3,139.55,8.069262243491602e-07
11703.5,139.75,8.698244774495998e-07
11703.7,139.95,8.092297830521283e-07
11703.9,140.15,1.0964101155061451e-06
11704.1,140.35,8.308925315686407e-07
11704.3,140.55,7.011401862334167e-07
11704.5,140.75,8.970739558322999e-07
11704.7,140.95,7.913262205415626e-07
11704.9,141.15,8.720755079971966e-07
11705.1,141.35,8.579517076142819e-07
11562.35,-1.15,1.7090938494674242e-06
11562.6,-0.9,4.208978851002442e-06
11562.85,-0.65,7.795725433156185e-06
11563.1,-0.4,1.3479930330430924e-05
11563.35,-0.15,2.1328718204975076e-05
11563.6,0.1,2.8888188569166e-05
11563.85,0.35,3.212587055601915e-05
11564.1,0.6,2.5725952973031415e-05
11564.35,0.85,1.82058969487504e-05
11564.6,1.1,9.204582934284348e-06
11564.85,1.35,4.700816531831579e-06
11565.1,1.6,1.7630426590209384e-06
11565.35,1.85,8.441119083931589e-07
11565.6,2.1,5.698509299378943e-07
11565.85,2.35,4.965217730314383e-07
11566.1,2.6,3.6779390594921357e-07
11566.35,2.85,9.9197761980922e-07
11566.6,3.1,1.1752041329578947e-06
11566.85,3.35,1.2491570027227215e-06
11567.1,3.6,1.4315120584702937e-06
11567.35,3.85,1.8742384528168923e-06
11567.6,4.1,2.47994404952305e-06
11567.85,4.35,2.902063653790712e-06
11568.1,4.6,3.012672771272446e-06
11568.35,4.85,3.0510501714690196e-06
11568.6,5.1,3.196801258613726e-06
11568.85,5.35,2.7547541547202162e-06
11569.1,5.6,3.0727300105849106e-06
11569.35,5.85,2.1851451847185855e-06
11569.6,6.1,1.7107012197410065e-06
11569.85,6.35,1.4897654219045104e-06
11570.1,6.6,1.357919156980299e-06
11570.35,6.85,1.2312826657453486e-06
11570.6,7.1,1.0664590822450302e-06
11570.85,7.35,1.0480718566890814e-06
11571.1,7.6,9.73868999993091e-07
11571.35,7.85,1.011705022427477e-06
11571.6,8.1,1.0484942959702942e-06
11571.85,8.35,1.103085388663312e-06
11572.1,8.6,9.007321150631233e-07
11572.35,8.85,1.3795977578556504e-06
11572.6,9.1,1.0656004195379086e-06
11572.85,9.35,9.183745739844026e-07
11573.1,9.6,1.3781165094241855e-06
11573.35,9.85,1.1946883201535319e-06
11573.6,10.1,1.5269600058635266e-06
11573.85,10.35,1.39836814852966e-06
11574.1,10.6,1.5257299091885557e-06
11574.35,10.85,1.6725636482149445e-06
11574.6,11.1,1.5802402641397326e-06
11574.85,11.35,1.2675269586451142e-06
11575.1,11.6,1.4334335511662268e-06
11575.35,11.85,1.214209161289069e-06
11575.6,12.1,1.2709374980199161e-06
11575.85,12.35,1.1770986049615884e-06
11576.1,12.6,1.2865874217038034e-06
11576.35,12.85,9.197318385704335e-07
11576.6,13.1,9.934438592365111e-07
11576.85,13.35,1.2133939275296433e-06
11700.1,136.6,1.0468065787936822e-06
11700.3,136.8,1.0272014688394032e-06
11700.5,137.0,8.793980344574532e-07
11700.7,137.2,1.044564722916196e-06
11700.9,137.4,9.373708358127711e-07
11701.1,137.6,1.030376530495539e-06
11701.3,137.8,1.0155253515748766e-06
11701.5,138.0,1.1121956254231904e-06
11701.7,138.2,9.488348085296008e-07
11701.9,138.4,1.2861645231833951e-06
11702.1,138.6,8.519911997458548e-07
11702.3,138.8,1.1579286795334231e-06
11702.5,139.0,1.1381736996989641e-06
11702.7,139.2,9.581947022151987e-07
11702.9,139.4,1.3870520210346622e-06
11703.1,139.6,1.3936408946416402e-06
11703.3,139.8,8.372071839967065e-07
11703.5,140.0,1.018409586411646e-06
11703.7,140.2,9.015794641835966e-07
11703.9,140.4,1.207395053221974e-06
11704.1,140.6,1.1515902181367782e-06
11704.3,140.8,1.0046858548269128e-06
11704.5,141.0,1.1879900276096194e-06
11704.7,141.2,1.042054085312712e-06
11704.9,141.4,1.336881159542592e-06
11705.1,141.6,1.206750077232005e-06
11560.7,-2.55,2.558397848899089e-06
11560.95,-2.3,6.196505776345225e-06
11561.2,-2.05,1.1497190333162368e-05
11561.45,-1.8,1.4297548352453121e-05
11561.7,-1.55,1.8074442541581285e-05
11561.95,-1.3,2.114658366110538e-05
11562.2,-1.05,2.1391751733441313e-05
11562.45,-0.8,1.8476902500906396e-05
11562.7,-0.55,1.2478322618951598e-05
11562.95,-0.3,7.6222843546643615e-06
11563.2,-0.05,4.253682454190917e-06
11563.45,0.2,1.66919859653782e-06
11563.7,0.45,8.888430502305324e-07
11563.95,0.7,5.767372620093689e-07
11564.2,0.95,9.062519541057761e-07
11564.45,1.2,7.643993572930204e-07
11564.7,1.45,8.730161662483437e-07
11564.95,1.7,1.3869166881638752e-06
11565.2,1.95,1.2474990178674139e-06
11565.45,2.2,1.948696799661482e-06
11565.7,2.45,2.479404298011485e-06
11565.95,2.7,2.6718807612428915e-06
11566.2,2.95,2.9807920413913717e-06
11566.45,3.2,3.073607996872721e-06
11566.7,3.45,3.1511973504732677e-06
11566.95,3.7,2.5871786067634864e-06
11567.2,3.95,2.4482168225648e-06
11567.45,4.2,1.9034526681140709e-06
11567.7,4.45,1.310048898510886e-06
11567.95,4.7,1.1695303292507006e-06
11568.2,4.95,8.42511836706228e-07
11568.45,5.2,9.97865970073064e-07
11568.7,5.45,9.670700029687489e-07
11568.95,5.7,7.326121976875766e-07
11569.2,5.95,6.553745424939549e-07
11569.45,6.2,8.733659323405908e-07
11569.7,6.45,8.586875133096565e-07
11569.95,6.7,9.986659695145977e-07
11570.2,6.95,1.044780427463959e-06
11570.45,7.2,1.2478322618951598e-06
11570.7,7.45,1.1543990293812962e-06
11570.95,7.7,1.4350071011794338e-06
11571.2,7.95,1.5129966175478815e-06
11571.45,8.2,1.6553676373190702e-06
11571.7,8.45,2.0285402505765264e-06
11571.95,8.7,1.6870521930834984e-06
11572.2,8.95,1.903961408637421e-06
11572.45,9.2,2.0770178845607204e-06
11572.7,9.45,1.6059405455863376e-06
11572.95,9.7,1.981992613909446e-06
11573.2,9.95,1.5439862018164015e-06
11573.45,10.2,1.9978658422473268e-06
11573.7,10.45,1.2634301651688496e-06
11573.95,10.7,1.061224391699546e-06
11574.2,10.95,1.467575022747413e-06
11574.45,11.2,1.3435731311932766e-06
11574.7,11.45,1.3917452679566258e-06
11574.95,11.7,1.1707809966259186e-06
11575.2,11.95,1.0454784368355945e-06
11698.7,135.45,1.0591013767788348e-06
11698.9,135.65,9.333808590124946e-07
11699.1,135.85,1.0250803457198398e-06
11699.3,136.05,1.2129104049519089e-06
11699.5,136.25,1.1681265185060676e-06
11699.7,136.45,1.2335524325443173e-06
11699.9,136.65,1.096392854976922e-06
11700.1,136.85,1.1163978226091348e-06
11700.3,137.05,1.1373283011400183e-06
11700.5,137.25,9.176706550584703e-07
11700.7,137.45,1.0063304316476706e-06
11700.9,137.65,1.0761115952053707e-06
11701.1,137.85,1.1380389310023054e-06
11701.3,138.05,1.0627866867087396e-06
11701.5,138.25,1.2403520627855538e-06
11701.7,138.45,1.07182374451177e-06
11701.9,138.65,1.0920075382704723e-06
11702.1,138.85,1.1645103266336588e-06
11702.3,139.05,8.435260965417492e-07
11702.5,139.25,8.227328985691883e-07
11702.7,139.45,1.0696832105267247e-06
11702.9,139.65,1.1780454124726054e-06
11703.1,139.85,1.1636259646284702e-06
11703.3,140.05,1.1017122812274838e-06
11703.5,140.25,1.008743869456128e-06
11703.7,140.45,9.946787484491949e-07
11561.85,-1.15,1.7872602346803462e-06
11562.1,-0.9,6.6351114125223e-06
11562.35,-0.65,1.4582803635504565e-05
11562.6,-0.4,2.529931644563953e-05
11562.85,-0.15,3.8598324842529766e-05
11563.1,0.1,4.9746569176599496e-05
11563.35,0.35,5.000267397849697e-05
11563.6,0.6,3.959082388822104e-05
11563.85,0.85,2.638073837320135e-05
11564.1,1.1,1.390905193259598e-05
11564.35,1.35,6.337888690829867e-06
11564.6,1.6,2.656590976808904e-06
11564.85,1.85,9.57857116889263e-07
11565.1,2.1,4.646029873100953e-07
11565.35,2.35,3.925367995980423e-07
11565.6,2.6,7.4075994562822e-07
11565.85,2.85,6.382281394351522e-07
11566.1,3.1,1.0302835151590257e-06
