YEAR,BRAND,PAGE,ENTRY,PRICE,MILES,SHIPPING,dummy,CHEVROLET,FORD,HYUNDAI,TOYOTA,JEEP,VOLKSWAGEN,NISSAN,KIA,BUICK,DODGE,HONDA,GMC,SUBARU,INFINITI,MAZDA,CADILLAC,FIAT,LEXUS,BMW
2017,HYUNDAI,132,6,21300,36984,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,KIA,132,7,16400,16825,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019,KIA,132,8,15900,18303,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2014,VOLKSWAGEN,132,9,13900,47107,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,KIA,132,10,15800,18496,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,132,11,15700,25635,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,BUICK,132,12,19100,41600,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018,GMC,132,13,18900,22657,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,BUICK,132,14,15800,21784,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017,BUICK,132,15,17100,7258,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017,BUICK,132,16,19900,34315,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,132,17,15300,5364,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,NISSAN,132,18,18900,44041,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,NISSAN,132,19,15900,33049,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,TOYOTA,132,20,21600,25060,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,TOYOTA,133,1,19800,23774,200,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,JEEP,133,2,19200,24559,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,JEEP,133,3,20500,36421,300,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,FORD,133,4,13000,29002,200,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,JEEP,133,5,19900,58341,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,BUICK,133,6,20400,21962,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017,TOYOTA,133,7,20200,35321,300,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,GMC,133,8,20700,38211,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,CHEVROLET,133,9,14900,41137,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,133,10,20100,34282,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,BUICK,133,11,17200,22950,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016,BMW,133,12,22400,11485,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,CADILLAC,133,13,21500,65521,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014,VOLKSWAGEN,133,14,13900,48522,300,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,JEEP,133,16,16500,41743,300,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,FORD,133,17,15900,31453,200,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,GMC,133,18,16500,29963,300,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,BUICK,133,19,19400,35162,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019,KIA,133,20,21400,15054,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019,KIA,134,1,16300,18975,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019,KIA,134,2,15600,13312,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017,BUICK,134,3,26100,25648,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019,KIA,134,4,16500,15129,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018,JEEP,134,5,28500,12484,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,KIA,134,6,21700,16688,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018,CHEVROLET,134,7,17700,50099,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,134,8,17800,20194,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,FORD,134,9,15100,30560,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,JEEP,134,10,17900,6372,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,BUICK,134,11,21400,42661,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019,KIA,134,12,17900,21387,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019,KIA,134,13,15700,16713,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019,KIA,134,14,21700,17861,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017,FORD,134,15,17600,14409,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,FORD,134,16,14500,40639,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,KIA,134,17,22700,14647,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,134,18,14900,34559,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,134,19,17900,40757,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,DODGE,134,20,16800,31495,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,135,1,20100,35156,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,TOYOTA,135,2,23700,27202,300,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,DODGE,135,3,18900,25459,300,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015,HONDA,135,4,20800,32709,200,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018,NISSAN,135,5,19100,50786,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,BUICK,135,6,20400,34334,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,135,7,12900,22465,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,VOLKSWAGEN,135,8,14900,29915,200,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,BUICK,135,9,15000,22448,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018,FORD,135,10,16400,25945,200,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,NISSAN,135,11,14900,53055,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018,JEEP,135,12,20100,13104,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,135,13,14300,32649,300,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,135,14,14400,29109,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,135,15,16900,24112,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,TOYOTA,135,16,12700,92918,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,HONDA,135,17,19000,79640,200,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017,JEEP,135,18,18000,12231,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,BMW,135,19,43300,35882,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,BUICK,135,20,15600,22108,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016,BUICK,136,1,15100,15562,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017,CADILLAC,136,2,26400,24974,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017,TOYOTA,136,3,17000,23114,300,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,HONDA,136,4,33500,9212,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016,BMW,136,5,34500,38890,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013,FORD,136,6,14800,49349,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,KIA,136,7,13000,25341,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018,FORD,136,8,16300,15529,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,136,9,14400,10728,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,HYUNDAI,136,10,15900,24979,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,GMC,136,11,17900,30548,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018,JEEP,136,12,27100,38026,300,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,HYUNDAI,136,13,17000,14714,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,BUICK,136,14,14300,72835,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015,FORD,136,15,21300,39469,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,136,16,14600,26069,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,DODGE,136,17,17900,42051,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017,CADILLAC,136,18,26900,30574,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015,LEXUS,136,19,30000,29117,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,DODGE,137,1,15900,37526,300,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2016,VOLKSWAGEN,137,2,14900,60374,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,137,3,16700,11486,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,FORD,137,4,15900,20978,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,VOLKSWAGEN,137,5,17900,34417,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,JEEP,137,6,16700,28100,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,137,7,13600,41840,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,KIA,137,8,19400,5399,300,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,137,9,13400,42203,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,137,10,15800,40990,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,NISSAN,137,11,17400,62858,200,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,JEEP,137,12,23600,13366,300,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,NISSAN,137,13,16900,40406,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,CHEVROLET,137,14,14100,31829,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,JEEP,137,15,32200,39908,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,DODGE,137,16,19700,20350,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017,FORD,137,17,15800,28136,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,JEEP,137,19,23800,35421,200,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,KIA,137,20,13800,48896,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018,DODGE,138,1,19700,20328,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018,TOYOTA,138,2,27100,15041,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,138,3,13500,39489,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,138,4,14000,35956,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,GMC,138,5,19500,19352,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,CHEVROLET,138,6,13400,36044,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,HONDA,138,7,17600,70115,200,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017,NISSAN,138,9,17400,36234,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,HYUNDAI,138,10,11500,54514,200,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,HONDA,138,11,16900,88884,200,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017,CHEVROLET,138,12,14400,15913,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,KIA,138,13,15500,6439,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017,FORD,138,14,15900,22184,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,BUICK,138,15,19000,48408,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017,FORD,138,16,14800,27360,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,FORD,138,17,18400,29338,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,FORD,138,18,21300,44354,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,HYUNDAI,138,19,16100,99707,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,FORD,139,1,16900,42167,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,FORD,139,2,14700,39174,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,KIA,139,3,15300,18572,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017,FORD,139,4,15000,42660,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,FORD,139,5,17400,37993,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,FORD,139,6,14500,33041,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,FORD,139,7,16600,16544,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,CHEVROLET,139,8,16600,27108,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,KIA,139,9,15800,29627,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016,BUICK,139,10,14700,16729,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017,BUICK,139,11,14900,36102,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017,JEEP,139,12,25400,32606,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,FORD,139,13,14900,39559,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,139,14,21000,27499,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,GMC,139,15,24400,29664,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,CHEVROLET,139,16,14400,26228,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,BUICK,139,17,18100,25954,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2014,HONDA,139,18,13900,101093,200,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016,VOLKSWAGEN,139,19,13700,46862,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,CHEVROLET,139,20,12900,78259,300,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,FORD,140,1,19200,97057,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,140,2,13900,23855,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,140,3,16700,35019,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,DODGE,140,4,18600,31670,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017,FORD,140,5,15600,31250,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,BUICK,140,6,15000,35924,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018,CHEVROLET,140,7,17300,22852,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,HONDA,140,8,12900,39028,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015,FORD,140,9,20000,55367,200,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,HYUNDAI,140,10,16900,30367,300,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,HYUNDAI,140,11,16900,38277,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,VOLKSWAGEN,140,12,17500,31598,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,HYUNDAI,140,13,13000,39307,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CADILLAC,140,14,24400,40563,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017,CHEVROLET,140,15,14400,29106,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,BUICK,140,16,15400,19382,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017,BUICK,140,17,15500,16944,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2014,VOLKSWAGEN,140,18,13100,66322,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,FORD,140,19,15600,40419,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,JEEP,140,20,21400,46557,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,HONDA,141,1,21800,9342,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017,BUICK,141,2,19100,40419,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017,FORD,141,3,15900,19581,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,FORD,141,4,15800,20907,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,JEEP,141,5,25700,19196,200,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,CHEVROLET,141,6,14900,16282,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,JEEP,141,7,27700,49372,200,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,BUICK,141,8,15500,31361,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,141,9,14000,30538,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,141,10,14900,35409,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,NISSAN,141,11,19100,39292,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,141,12,16900,24955,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,SUBARU,141,13,20000,50726,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017,GMC,141,14,16500,23111,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,BUICK,141,15,15700,22861,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017,JEEP,141,16,17400,25032,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,KIA,141,17,13900,38668,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017,JEEP,141,18,25300,18483,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,NISSAN,141,19,11900,38647,200,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,141,20,14800,16063,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,BUICK,142,1,16900,19746,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,142,2,16500,33111,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,142,3,18600,37769,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,BUICK,142,4,21200,26285,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017,BUICK,142,5,18900,26067,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,142,6,15500,36189,200,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,VOLKSWAGEN,142,8,29100,916,300,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,142,9,14700,28869,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,HONDA,142,10,12500,60495,300,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017,JEEP,142,11,17000,28100,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,FORD,142,12,15500,45714,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,142,13,14600,18133,300,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,CHEVROLET,142,14,15000,13039,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CADILLAC,142,15,26200,27191,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017,CHEVROLET,142,17,14200,33639,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,142,18,19900,36810,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,142,19,13800,32368,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,BUICK,142,20,21400,37204,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016,CHEVROLET,143,1,15300,28918,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,CHEVROLET,143,2,15400,21946,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,JEEP,143,3,17500,23849,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,NISSAN,143,4,14600,39398,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,CHEVROLET,143,5,19900,31069,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,143,6,16900,29832,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,CHEVROLET,143,7,19200,19958,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,GMC,143,8,22500,7347,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018,JEEP,143,9,21500,11904,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,HYUNDAI,143,10,22700,35440,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CADILLAC,143,11,26700,41376,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017,FORD,143,12,13000,26253,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,TOYOTA,143,14,17400,34145,200,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,HYUNDAI,143,15,17000,20730,200,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,143,16,18000,14709,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,NISSAN,143,17,12200,50478,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015,CADILLAC,143,18,20300,58856,300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019,HYUNDAI,143,19,16900,21234,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,CADILLAC,143,20,19200,43323,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
